age,qx,trend,provenance
39,0.0014259207,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
40,0.0015471239,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
41,0.0016786295,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
42,0.0018213130,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
43,0.0019761246,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
44,0.0021440952,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
45,0.0023263433,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
46,0.0025240824,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
47,0.0027386294,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
48,0.0029714129,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
49,0.0032239830,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
50,0.0034980216,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
51,0.0037953534,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
52,0.0041179585,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
53,0.0044679849,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
54,0.0048477637,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
55,0.0052598236,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
56,0.0057069086,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
57,0.0061919958,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
58,0.0067183155,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
59,0.0072893723,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
60,0.0079089689,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
61,0.0085812313,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
62,0.0093106359,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
63,0.0101020400,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
64,0.0109607134,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
65,0.0118923740,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
66,0.0129032258,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
67,0.0140000000,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
68,0.0151900000,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
69,0.0164811500,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
70,0.0178820477,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
71,0.0194020218,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
72,0.0210511937,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
73,0.0228405451,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
74,0.0247819915,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
75,0.0268884607,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
76,0.0291739799,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
77,0.0316537682,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
78,0.0343443385,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
79,0.0372636073,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
80,0.0404310139,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
81,0.0438676500,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
82,0.0475964003,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
83,0.0516420943,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
84,0.0560316723,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
85,0.0607943645,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
86,0.0659618855,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
87,0.0715686457,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
88,0.0776519806,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
89,0.0842523990,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
90,0.0914138529,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
91,0.0991840304,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
92,0.1076146730,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
93,0.1167619202,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
94,0.1266866834,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
95,0.1374550515,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
96,0.1491387309,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
97,0.1618155230,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
98,0.1755698424,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
99,0.1904932791,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
100,0.2066852078,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
101,0.2242534504,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
102,0.2433149937,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
103,0.2639967682,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
104,0.2864364935,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
105,0.3107835954,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
106,0.3372002010,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
107,0.3658622181,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
108,0.3969605067,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
109,0.4307021497,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
110,0.4673118325,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
111,0.5070333382,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
112,0.5501311720,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
113,0.5968923216,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
114,0.6476281689,0.015,"[std] DAV 2004 R-shaped first-order proxy qx = 0.014000 x 1.085^(age-67), capped at 1.0 and anchored at qx(67) = 0.014000; generational trend 1.5 pct p.a. from mort_base_year 2005. DAV 2004 R is proprietary and is not redistributed [R17] [REG-R47] [REG-R49]"
