sex,age,mort_rate,provenance
F,62,0.004988685787,"[std] Gompertz proxy 1-exp(-B c^x), B=5.2321459244e-06 c=1.11704543, fitted to mort_rate(60)=0.00400 and mort_rate(90)=0.10500; INSEE-shaped, not TH 00-02 / TF 00-02 or TGH05 / TGF05 [REG-R24]"
F,63,0.005570959341,"[std] Gompertz proxy 1-exp(-B c^x), B=5.2321459244e-06 c=1.11704543, fitted to mort_rate(60)=0.00400 and mort_rate(90)=0.10500; INSEE-shaped, not TH 00-02 / TF 00-02 or TGH05 / TGF05 [REG-R24]"
F,64,0.006220982462,"[std] Gompertz proxy 1-exp(-B c^x), B=5.2321459244e-06 c=1.11704543, fitted to mort_rate(60)=0.00400 and mort_rate(90)=0.10500; INSEE-shaped, not TH 00-02 / TF 00-02 or TGH05 / TGF05 [REG-R24]"
F,65,0.006946585426,"[std] Gompertz proxy 1-exp(-B c^x), B=5.2321459244e-06 c=1.11704543, fitted to mort_rate(60)=0.00400 and mort_rate(90)=0.10500; INSEE-shaped, not TH 00-02 / TF 00-02 or TGH05 / TGF05 [REG-R24]"
F,66,0.007756490478,"[std] Gompertz proxy 1-exp(-B c^x), B=5.2321459244e-06 c=1.11704543, fitted to mort_rate(60)=0.00400 and mort_rate(90)=0.10500; INSEE-shaped, not TH 00-02 / TF 00-02 or TGH05 / TGF05 [REG-R24]"
F,67,0.008660410213,"[std] Gompertz proxy 1-exp(-B c^x), B=5.2321459244e-06 c=1.11704543, fitted to mort_rate(60)=0.00400 and mort_rate(90)=0.10500; INSEE-shaped, not TH 00-02 / TF 00-02 or TGH05 / TGF05 [REG-R24]"
F,68,0.009669155985,"[std] Gompertz proxy 1-exp(-B c^x), B=5.2321459244e-06 c=1.11704543, fitted to mort_rate(60)=0.00400 and mort_rate(90)=0.10500; INSEE-shaped, not TH 00-02 / TF 00-02 or TGH05 / TGF05 [REG-R24]"
F,69,0.010794757186,"[std] Gompertz proxy 1-exp(-B c^x), B=5.2321459244e-06 c=1.11704543, fitted to mort_rate(60)=0.00400 and mort_rate(90)=0.10500; INSEE-shaped, not TH 00-02 / TF 00-02 or TGH05 / TGF05 [REG-R24]"
F,70,0.012050592206,"[std] Gompertz proxy 1-exp(-B c^x), B=5.2321459244e-06 c=1.11704543, fitted to mort_rate(60)=0.00400 and mort_rate(90)=0.10500; INSEE-shaped, not TH 00-02 / TF 00-02 or TGH05 / TGF05 [REG-R24]"
F,71,0.013451531902,"[std] Gompertz proxy 1-exp(-B c^x), B=5.2321459244e-06 c=1.11704543, fitted to mort_rate(60)=0.00400 and mort_rate(90)=0.10500; INSEE-shaped, not TH 00-02 / TF 00-02 or TGH05 / TGF05 [REG-R24]"
F,72,0.015014096360,"[std] Gompertz proxy 1-exp(-B c^x), B=5.2321459244e-06 c=1.11704543, fitted to mort_rate(60)=0.00400 and mort_rate(90)=0.10500; INSEE-shaped, not TH 00-02 / TF 00-02 or TGH05 / TGF05 [REG-R24]"
F,73,0.016756625663,"[std] Gompertz proxy 1-exp(-B c^x), B=5.2321459244e-06 c=1.11704543, fitted to mort_rate(60)=0.00400 and mort_rate(90)=0.10500; INSEE-shaped, not TH 00-02 / TF 00-02 or TGH05 / TGF05 [REG-R24]"
F,74,0.018699465279,"[std] Gompertz proxy 1-exp(-B c^x), B=5.2321459244e-06 c=1.11704543, fitted to mort_rate(60)=0.00400 and mort_rate(90)=0.10500; INSEE-shaped, not TH 00-02 / TF 00-02 or TGH05 / TGF05 [REG-R24]"
F,75,0.020865166495,"[std] Gompertz proxy 1-exp(-B c^x), B=5.2321459244e-06 c=1.11704543, fitted to mort_rate(60)=0.00400 and mort_rate(90)=0.10500; INSEE-shaped, not TH 00-02 / TF 00-02 or TGH05 / TGF05 [REG-R24]"
F,76,0.023278702098,"[std] Gompertz proxy 1-exp(-B c^x), B=5.2321459244e-06 c=1.11704543, fitted to mort_rate(60)=0.00400 and mort_rate(90)=0.10500; INSEE-shaped, not TH 00-02 / TF 00-02 or TGH05 / TGF05 [REG-R24]"
F,77,0.025967697146,"[std] Gompertz proxy 1-exp(-B c^x), B=5.2321459244e-06 c=1.11704543, fitted to mort_rate(60)=0.00400 and mort_rate(90)=0.10500; INSEE-shaped, not TH 00-02 / TF 00-02 or TGH05 / TGF05 [REG-R24]"
F,78,0.028962674244,"[std] Gompertz proxy 1-exp(-B c^x), B=5.2321459244e-06 c=1.11704543, fitted to mort_rate(60)=0.00400 and mort_rate(90)=0.10500; INSEE-shaped, not TH 00-02 / TF 00-02 or TGH05 / TGF05 [REG-R24]"
F,79,0.032297312116,"[std] Gompertz proxy 1-exp(-B c^x), B=5.2321459244e-06 c=1.11704543, fitted to mort_rate(60)=0.00400 and mort_rate(90)=0.10500; INSEE-shaped, not TH 00-02 / TF 00-02 or TGH05 / TGF05 [REG-R24]"
F,80,0.036008715496,"[std] Gompertz proxy 1-exp(-B c^x), B=5.2321459244e-06 c=1.11704543, fitted to mort_rate(60)=0.00400 and mort_rate(90)=0.10500; INSEE-shaped, not TH 00-02 / TF 00-02 or TGH05 / TGF05 [REG-R24]"
F,81,0.040137693378,"[std] Gompertz proxy 1-exp(-B c^x), B=5.2321459244e-06 c=1.11704543, fitted to mort_rate(60)=0.00400 and mort_rate(90)=0.10500; INSEE-shaped, not TH 00-02 / TF 00-02 or TGH05 / TGF05 [REG-R24]"
F,82,0.044729041352,"[std] Gompertz proxy 1-exp(-B c^x), B=5.2321459244e-06 c=1.11704543, fitted to mort_rate(60)=0.00400 and mort_rate(90)=0.10500; INSEE-shaped, not TH 00-02 / TF 00-02 or TGH05 / TGF05 [REG-R24]"
F,83,0.049831822238,"[std] Gompertz proxy 1-exp(-B c^x), B=5.2321459244e-06 c=1.11704543, fitted to mort_rate(60)=0.00400 and mort_rate(90)=0.10500; INSEE-shaped, not TH 00-02 / TF 00-02 or TGH05 / TGF05 [REG-R24]"
F,84,0.055499637181,"[std] Gompertz proxy 1-exp(-B c^x), B=5.2321459244e-06 c=1.11704543, fitted to mort_rate(60)=0.00400 and mort_rate(90)=0.10500; INSEE-shaped, not TH 00-02 / TF 00-02 or TGH05 / TGF05 [REG-R24]"
F,85,0.061790877045,"[std] Gompertz proxy 1-exp(-B c^x), B=5.2321459244e-06 c=1.11704543, fitted to mort_rate(60)=0.00400 and mort_rate(90)=0.10500; INSEE-shaped, not TH 00-02 / TF 00-02 or TGH05 / TGF05 [REG-R24]"
F,86,0.068768940940,"[std] Gompertz proxy 1-exp(-B c^x), B=5.2321459244e-06 c=1.11704543, fitted to mort_rate(60)=0.00400 and mort_rate(90)=0.10500; INSEE-shaped, not TH 00-02 / TF 00-02 or TGH05 / TGF05 [REG-R24]"
F,87,0.076502405264,"[std] Gompertz proxy 1-exp(-B c^x), B=5.2321459244e-06 c=1.11704543, fitted to mort_rate(60)=0.00400 and mort_rate(90)=0.10500; INSEE-shaped, not TH 00-02 / TF 00-02 or TGH05 / TGF05 [REG-R24]"
F,88,0.085065122442,"[std] Gompertz proxy 1-exp(-B c^x), B=5.2321459244e-06 c=1.11704543, fitted to mort_rate(60)=0.00400 and mort_rate(90)=0.10500; INSEE-shaped, not TH 00-02 / TF 00-02 or TGH05 / TGF05 [REG-R24]"
F,89,0.094536223727,"[std] Gompertz proxy 1-exp(-B c^x), B=5.2321459244e-06 c=1.11704543, fitted to mort_rate(60)=0.00400 and mort_rate(90)=0.10500; INSEE-shaped, not TH 00-02 / TF 00-02 or TGH05 / TGF05 [REG-R24]"
F,90,0.104999994808,"[std] Gompertz proxy 1-exp(-B c^x), B=5.2321459244e-06 c=1.11704543, fitted to mort_rate(60)=0.00400 and mort_rate(90)=0.10500; INSEE-shaped, not TH 00-02 / TF 00-02 or TGH05 / TGF05 [REG-R24]"
F,91,0.116545586742,"[std] Gompertz proxy 1-exp(-B c^x), B=5.2321459244e-06 c=1.11704543, fitted to mort_rate(60)=0.00400 and mort_rate(90)=0.10500; INSEE-shaped, not TH 00-02 / TF 00-02 or TGH05 / TGF05 [REG-R24]"
F,92,0.129266517809,"[std] Gompertz proxy 1-exp(-B c^x), B=5.2321459244e-06 c=1.11704543, fitted to mort_rate(60)=0.00400 and mort_rate(90)=0.10500; INSEE-shaped, not TH 00-02 / TF 00-02 or TGH05 / TGF05 [REG-R24]"
F,93,0.143259914632,"[std] Gompertz proxy 1-exp(-B c^x), B=5.2321459244e-06 c=1.11704543, fitted to mort_rate(60)=0.00400 and mort_rate(90)=0.10500; INSEE-shaped, not TH 00-02 / TF 00-02 or TGH05 / TGF05 [REG-R24]"
F,94,0.158625433513,"[std] Gompertz proxy 1-exp(-B c^x), B=5.2321459244e-06 c=1.11704543, fitted to mort_rate(60)=0.00400 and mort_rate(90)=0.10500; INSEE-shaped, not TH 00-02 / TF 00-02 or TGH05 / TGF05 [REG-R24]"
F,95,0.175463796075,"[std] Gompertz proxy 1-exp(-B c^x), B=5.2321459244e-06 c=1.11704543, fitted to mort_rate(60)=0.00400 and mort_rate(90)=0.10500; INSEE-shaped, not TH 00-02 / TF 00-02 or TGH05 / TGF05 [REG-R24]"
F,96,0.193874867626,"[std] Gompertz proxy 1-exp(-B c^x), B=5.2321459244e-06 c=1.11704543, fitted to mort_rate(60)=0.00400 and mort_rate(90)=0.10500; INSEE-shaped, not TH 00-02 / TF 00-02 or TGH05 / TGF05 [REG-R24]"
F,97,0.213955203479,"[std] Gompertz proxy 1-exp(-B c^x), B=5.2321459244e-06 c=1.11704543, fitted to mort_rate(60)=0.00400 and mort_rate(90)=0.10500; INSEE-shaped, not TH 00-02 / TF 00-02 or TGH05 / TGF05 [REG-R24]"
F,98,0.235794989122,"[std] Gompertz proxy 1-exp(-B c^x), B=5.2321459244e-06 c=1.11704543, fitted to mort_rate(60)=0.00400 and mort_rate(90)=0.10500; INSEE-shaped, not TH 00-02 / TF 00-02 or TGH05 / TGF05 [REG-R24]"
F,99,0.259474306845,"[std] Gompertz proxy 1-exp(-B c^x), B=5.2321459244e-06 c=1.11704543, fitted to mort_rate(60)=0.00400 and mort_rate(90)=0.10500; INSEE-shaped, not TH 00-02 / TF 00-02 or TGH05 / TGF05 [REG-R24]"
F,100,0.285058676576,"[std] Gompertz proxy 1-exp(-B c^x), B=5.2321459244e-06 c=1.11704543, fitted to mort_rate(60)=0.00400 and mort_rate(90)=0.10500; INSEE-shaped, not TH 00-02 / TF 00-02 or TGH05 / TGF05 [REG-R24]"
F,101,0.312593845437,"[std] Gompertz proxy 1-exp(-B c^x), B=5.2321459244e-06 c=1.11704543, fitted to mort_rate(60)=0.00400 and mort_rate(90)=0.10500; INSEE-shaped, not TH 00-02 / TF 00-02 or TGH05 / TGF05 [REG-R24]"
F,102,0.342099842308,"[std] Gompertz proxy 1-exp(-B c^x), B=5.2321459244e-06 c=1.11704543, fitted to mort_rate(60)=0.00400 and mort_rate(90)=0.10500; INSEE-shaped, not TH 00-02 / TF 00-02 or TGH05 / TGF05 [REG-R24]"
F,103,0.373564374159,"[std] Gompertz proxy 1-exp(-B c^x), B=5.2321459244e-06 c=1.11704543, fitted to mort_rate(60)=0.00400 and mort_rate(90)=0.10500; INSEE-shaped, not TH 00-02 / TF 00-02 or TGH05 / TGF05 [REG-R24]"
F,104,0.406935723425,"[std] Gompertz proxy 1-exp(-B c^x), B=5.2321459244e-06 c=1.11704543, fitted to mort_rate(60)=0.00400 and mort_rate(90)=0.10500; INSEE-shaped, not TH 00-02 / TF 00-02 or TGH05 / TGF05 [REG-R24]"
F,105,0.442115412500,"[std] Gompertz proxy 1-exp(-B c^x), B=5.2321459244e-06 c=1.11704543, fitted to mort_rate(60)=0.00400 and mort_rate(90)=0.10500; INSEE-shaped, not TH 00-02 / TF 00-02 or TGH05 / TGF05 [REG-R24]"
F,106,0.478951032679,"[std] Gompertz proxy 1-exp(-B c^x), B=5.2321459244e-06 c=1.11704543, fitted to mort_rate(60)=0.00400 and mort_rate(90)=0.10500; INSEE-shaped, not TH 00-02 / TF 00-02 or TGH05 / TGF05 [REG-R24]"
F,107,0.517229786782,"[std] Gompertz proxy 1-exp(-B c^x), B=5.2321459244e-06 c=1.11704543, fitted to mort_rate(60)=0.00400 and mort_rate(90)=0.10500; INSEE-shaped, not TH 00-02 / TF 00-02 or TGH05 / TGF05 [REG-R24]"
F,108,0.556673458020,"[std] Gompertz proxy 1-exp(-B c^x), B=5.2321459244e-06 c=1.11704543, fitted to mort_rate(60)=0.00400 and mort_rate(90)=0.10500; INSEE-shaped, not TH 00-02 / TF 00-02 or TGH05 / TGF05 [REG-R24]"
F,109,0.596935674932,"[std] Gompertz proxy 1-exp(-B c^x), B=5.2321459244e-06 c=1.11704543, fitted to mort_rate(60)=0.00400 and mort_rate(90)=0.10500; INSEE-shaped, not TH 00-02 / TF 00-02 or TGH05 / TGF05 [REG-R24]"
F,110,1.000000000000,"[std] Gompertz proxy 1-exp(-B c^x), B=5.2321459244e-06 c=1.11704543, fitted to mort_rate(60)=0.00400 and mort_rate(90)=0.10500; INSEE-shaped, not TH 00-02 / TF 00-02 or TGH05 / TGF05 [REG-R24]"
M,40,0.000700617683,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,41,0.000782589686,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,42,0.000874148185,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,43,0.000976413269,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,44,0.001090635637,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,45,0.001218211770,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,46,0.001360700840,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,47,0.001519843569,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,48,0.001697583240,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,49,0.001896089116,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,50,0.002117782526,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,51,0.002365365914,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,52,0.002641855173,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,53,0.002950615631,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,54,0.003295402070,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,55,0.003680403208,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,56,0.004110291128,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,57,0.004590276146,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,58,0.005126167686,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,59,0.005724441756,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,60,0.006392315676,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,61,0.007137830740,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,62,0.007969943546,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,63,0.008898626776,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,64,0.009934980198,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,65,0.011091352752,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,66,0.012381476509,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,67,0.013820613344,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,68,0.015425715086,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,69,0.017215597831,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,70,0.019211131007,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,71,0.021435441550,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,72,0.023914133337,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,73,0.026675521599,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,74,0.029750881609,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,75,0.033174710260,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,76,0.036984998338,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,77,0.041223510221,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,78,0.045936066410,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,79,0.051172822619,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,80,0.056988537072,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,81,0.063442815149,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,82,0.070600317415,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,83,0.078530913465,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,84,0.087309759617,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,85,0.097017273525,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,86,0.107738972975,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,87,0.119565139729,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,88,0.132590262261,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,89,0.146912203893,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,90,0.162631035523,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,91,0.179847465485,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,92,0.198660793902,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,93,0.219166316488,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,94,0.241452104703,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,95,0.265595097706,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,96,0.291656459237,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,97,0.319676182692,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,98,0.349666973701,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,99,0.381607505126,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,100,0.415435227735,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,101,0.451039032769,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,102,0.488252199435,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,103,0.526846216266,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,104,0.566526229030,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,105,0.606929019983,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,106,0.647624534017,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,107,0.688121995889,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,108,0.727881559549,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
M,109,0.766332142129,"[std] the same Gompertz force x 1.60, a sex multiple introduced here because technical-notes.md gives a female basis only [REG-R24]"
