age,inc_rate,provenance
38,0.001753233,"[std] two-slope Gompertz proxy 0.00110 x 1.06^(min(x,45)-30) x 1.13^(max(x,45)-45); DAV 1997 I is DAV property and is not shipped [R16]"
39,0.001858427,"[std] two-slope Gompertz proxy 0.00110 x 1.06^(min(x,45)-30) x 1.13^(max(x,45)-45); DAV 1997 I is DAV property and is not shipped [R16]"
40,0.001969932,"[std] two-slope Gompertz proxy 0.00110 x 1.06^(min(x,45)-30) x 1.13^(max(x,45)-45); DAV 1997 I is DAV property and is not shipped [R16]"
41,0.002088128,"[std] two-slope Gompertz proxy 0.00110 x 1.06^(min(x,45)-30) x 1.13^(max(x,45)-45); DAV 1997 I is DAV property and is not shipped [R16]"
42,0.002213416,"[std] two-slope Gompertz proxy 0.00110 x 1.06^(min(x,45)-30) x 1.13^(max(x,45)-45); DAV 1997 I is DAV property and is not shipped [R16]"
43,0.002346221,"[std] two-slope Gompertz proxy 0.00110 x 1.06^(min(x,45)-30) x 1.13^(max(x,45)-45); DAV 1997 I is DAV property and is not shipped [R16]"
44,0.002486994,"[std] two-slope Gompertz proxy 0.00110 x 1.06^(min(x,45)-30) x 1.13^(max(x,45)-45); DAV 1997 I is DAV property and is not shipped [R16]"
45,0.002636214,"[std] two-slope Gompertz proxy 0.00110 x 1.06^(min(x,45)-30) x 1.13^(max(x,45)-45); DAV 1997 I is DAV property and is not shipped [R16]"
46,0.002978922,"[std] two-slope Gompertz proxy 0.00110 x 1.06^(min(x,45)-30) x 1.13^(max(x,45)-45); DAV 1997 I is DAV property and is not shipped [R16]"
47,0.003366182,"[std] two-slope Gompertz proxy 0.00110 x 1.06^(min(x,45)-30) x 1.13^(max(x,45)-45); DAV 1997 I is DAV property and is not shipped [R16]"
48,0.003803785,"[std] two-slope Gompertz proxy 0.00110 x 1.06^(min(x,45)-30) x 1.13^(max(x,45)-45); DAV 1997 I is DAV property and is not shipped [R16]"
49,0.004298277,"[std] two-slope Gompertz proxy 0.00110 x 1.06^(min(x,45)-30) x 1.13^(max(x,45)-45); DAV 1997 I is DAV property and is not shipped [R16]"
50,0.004857053,"[std] two-slope Gompertz proxy 0.00110 x 1.06^(min(x,45)-30) x 1.13^(max(x,45)-45); DAV 1997 I is DAV property and is not shipped [R16]"
51,0.005488470,"[std] two-slope Gompertz proxy 0.00110 x 1.06^(min(x,45)-30) x 1.13^(max(x,45)-45); DAV 1997 I is DAV property and is not shipped [R16]"
52,0.006201972,"[std] two-slope Gompertz proxy 0.00110 x 1.06^(min(x,45)-30) x 1.13^(max(x,45)-45); DAV 1997 I is DAV property and is not shipped [R16]"
53,0.007008228,"[std] two-slope Gompertz proxy 0.00110 x 1.06^(min(x,45)-30) x 1.13^(max(x,45)-45); DAV 1997 I is DAV property and is not shipped [R16]"
54,0.007919297,"[std] two-slope Gompertz proxy 0.00110 x 1.06^(min(x,45)-30) x 1.13^(max(x,45)-45); DAV 1997 I is DAV property and is not shipped [R16]"
55,0.008948806,"[std] two-slope Gompertz proxy 0.00110 x 1.06^(min(x,45)-30) x 1.13^(max(x,45)-45); DAV 1997 I is DAV property and is not shipped [R16]"
56,0.010112151,"[std] two-slope Gompertz proxy 0.00110 x 1.06^(min(x,45)-30) x 1.13^(max(x,45)-45); DAV 1997 I is DAV property and is not shipped [R16]"
57,0.011426731,"[std] two-slope Gompertz proxy 0.00110 x 1.06^(min(x,45)-30) x 1.13^(max(x,45)-45); DAV 1997 I is DAV property and is not shipped [R16]"
58,0.012912206,"[std] two-slope Gompertz proxy 0.00110 x 1.06^(min(x,45)-30) x 1.13^(max(x,45)-45); DAV 1997 I is DAV property and is not shipped [R16]"
59,0.014590792,"[std] two-slope Gompertz proxy 0.00110 x 1.06^(min(x,45)-30) x 1.13^(max(x,45)-45); DAV 1997 I is DAV property and is not shipped [R16]"
60,0.016487595,"[std] two-slope Gompertz proxy 0.00110 x 1.06^(min(x,45)-30) x 1.13^(max(x,45)-45); DAV 1997 I is DAV property and is not shipped [R16]"
61,0.018630983,"[std] two-slope Gompertz proxy 0.00110 x 1.06^(min(x,45)-30) x 1.13^(max(x,45)-45); DAV 1997 I is DAV property and is not shipped [R16]"
62,0.021053010,"[std] two-slope Gompertz proxy 0.00110 x 1.06^(min(x,45)-30) x 1.13^(max(x,45)-45); DAV 1997 I is DAV property and is not shipped [R16]"
63,0.023789902,"[std] two-slope Gompertz proxy 0.00110 x 1.06^(min(x,45)-30) x 1.13^(max(x,45)-45); DAV 1997 I is DAV property and is not shipped [R16]"
64,0.026882589,"[std] two-slope Gompertz proxy 0.00110 x 1.06^(min(x,45)-30) x 1.13^(max(x,45)-45); DAV 1997 I is DAV property and is not shipped [R16]"
65,0.030377325,"[std] two-slope Gompertz proxy 0.00110 x 1.06^(min(x,45)-30) x 1.13^(max(x,45)-45); DAV 1997 I is DAV property and is not shipped [R16]"
66,0.034326378,"[std] two-slope Gompertz proxy 0.00110 x 1.06^(min(x,45)-30) x 1.13^(max(x,45)-45); DAV 1997 I is DAV property and is not shipped [R16]"
