sex,age,mort_rate,provenance
M,21,0.00062,"[std] canonical jplib 生保標準生命表2018（死亡保険用）男 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 20 and 22, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
M,22,0.00066,"[std] canonical jplib 生保標準生命表2018（死亡保険用）男 proxy - ANCHOR row: q(22) = 0.00066 is the sourced rate, read from the IAJ table and quoted under attribution [REG-R18]; the file as a whole is a [std] construction, not a redistribution of the IAJ table [REG-R21]"
M,23,0.00066,"[std] canonical jplib 生保標準生命表2018（死亡保険用）男 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 22 and 25, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
M,24,0.00067,"[std] canonical jplib 生保標準生命表2018（死亡保険用）男 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 22 and 25, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
M,25,0.00067,"[std] canonical jplib 生保標準生命表2018（死亡保険用）男 proxy - ANCHOR row: q(25) = 0.00067 is the sourced rate, read from the IAJ table and quoted under attribution [REG-R18]; the file as a whole is a [std] construction, not a redistribution of the IAJ table [REG-R21]"
M,26,0.00067,"[std] canonical jplib 生保標準生命表2018（死亡保険用）男 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 25 and 30, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
M,27,0.00067,"[std] canonical jplib 生保標準生命表2018（死亡保険用）男 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 25 and 30, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
M,28,0.00068,"[std] canonical jplib 生保標準生命表2018（死亡保険用）男 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 25 and 30, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
M,29,0.00068,"[std] canonical jplib 生保標準生命表2018（死亡保険用）男 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 25 and 30, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
M,30,0.00068,"[std] canonical jplib 生保標準生命表2018（死亡保険用）男 proxy - ANCHOR row: q(30) = 0.00068 is the sourced rate, read from the IAJ table and quoted under attribution [REG-R18]; the file as a whole is a [std] construction, not a redistribution of the IAJ table [REG-R21]"
M,31,0.00069,"[std] canonical jplib 生保標準生命表2018（死亡保険用）男 proxy - ANCHOR row: q(31) = 0.00069 is the sourced rate, read from the IAJ table and quoted under attribution [REG-R18]; the file as a whole is a [std] construction, not a redistribution of the IAJ table [REG-R21]"
M,32,0.00070,"[std] canonical jplib 生保標準生命表2018（死亡保険用）男 proxy - ANCHOR row: q(32) = 0.00070 is the sourced rate, read from the IAJ table and quoted under attribution [REG-R18]; the file as a whole is a [std] construction, not a redistribution of the IAJ table [REG-R21]"
M,33,0.00072,"[std] canonical jplib 生保標準生命表2018（死亡保険用）男 proxy - ANCHOR row: q(33) = 0.00072 is the sourced rate, read from the IAJ table and quoted under attribution [REG-R18]; the file as a whole is a [std] construction, not a redistribution of the IAJ table [REG-R21]"
M,34,0.00074,"[std] canonical jplib 生保標準生命表2018（死亡保険用）男 proxy - ANCHOR row: q(34) = 0.00074 is the sourced rate, read from the IAJ table and quoted under attribution [REG-R18]; the file as a whole is a [std] construction, not a redistribution of the IAJ table [REG-R21]"
M,35,0.00077,"[std] canonical jplib 生保標準生命表2018（死亡保険用）男 proxy - ANCHOR row: q(35) = 0.00077 is the sourced rate, read from the IAJ table and quoted under attribution [REG-R18]; the file as a whole is a [std] construction, not a redistribution of the IAJ table [REG-R21]"
M,36,0.00084,"[std] canonical jplib 生保標準生命表2018（死亡保険用）男 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 35 and 40, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
M,37,0.00091,"[std] canonical jplib 生保標準生命表2018（死亡保険用）男 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 35 and 40, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
M,38,0.00099,"[std] canonical jplib 生保標準生命表2018（死亡保険用）男 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 35 and 40, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
M,39,0.00108,"[std] canonical jplib 生保標準生命表2018（死亡保険用）男 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 35 and 40, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
M,40,0.00118,"[std] canonical jplib 生保標準生命表2018（死亡保険用）男 proxy - ANCHOR row: q(40) = 0.00118 is the sourced rate, read from the IAJ table and quoted under attribution [REG-R18]; the file as a whole is a [std] construction, not a redistribution of the IAJ table [REG-R21]"
M,41,0.00128,"[std] canonical jplib 生保標準生命表2018（死亡保険用）男 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 40 and 45, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
M,42,0.00139,"[std] canonical jplib 生保標準生命表2018（死亡保険用）男 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 40 and 45, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
M,43,0.00151,"[std] canonical jplib 生保標準生命表2018（死亡保険用）男 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 40 and 45, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
M,44,0.00163,"[std] canonical jplib 生保標準生命表2018（死亡保険用）男 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 40 and 45, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
M,45,0.00177,"[std] canonical jplib 生保標準生命表2018（死亡保険用）男 proxy - ANCHOR row: q(45) = 0.00177 is the sourced rate, read from the IAJ table and quoted under attribution [REG-R18]; the file as a whole is a [std] construction, not a redistribution of the IAJ table [REG-R21]"
M,46,0.00195,"[std] canonical jplib 生保標準生命表2018（死亡保険用）男 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 45 and 50, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
M,47,0.00214,"[std] canonical jplib 生保標準生命表2018（死亡保険用）男 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 45 and 50, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
M,48,0.00236,"[std] canonical jplib 生保標準生命表2018（死亡保険用）男 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 45 and 50, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
M,49,0.00259,"[std] canonical jplib 生保標準生命表2018（死亡保険用）男 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 45 and 50, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
M,50,0.00285,"[std] canonical jplib 生保標準生命表2018（死亡保険用）男 proxy - ANCHOR row: q(50) = 0.00285 is the sourced rate, read from the IAJ table and quoted under attribution [REG-R18]; the file as a whole is a [std] construction, not a redistribution of the IAJ table [REG-R21]"
M,51,0.00308,"[std] canonical jplib 生保標準生命表2018（死亡保険用）男 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 50 and 55, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
M,52,0.00333,"[std] canonical jplib 生保標準生命表2018（死亡保険用）男 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 50 and 55, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
M,53,0.00361,"[std] canonical jplib 生保標準生命表2018（死亡保険用）男 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 50 and 55, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
M,54,0.00390,"[std] canonical jplib 生保標準生命表2018（死亡保険用）男 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 50 and 55, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
M,55,0.00422,"[std] canonical jplib 生保標準生命表2018（死亡保険用）男 proxy - ANCHOR row: q(55) = 0.00422 is the sourced rate, read from the IAJ table and quoted under attribution [REG-R18]; the file as a whole is a [std] construction, not a redistribution of the IAJ table [REG-R21]"
M,56,0.00461,"[std] canonical jplib 生保標準生命表2018（死亡保険用）男 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 55 and 60, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
M,57,0.00503,"[std] canonical jplib 生保標準生命表2018（死亡保険用）男 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 55 and 60, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
M,58,0.00548,"[std] canonical jplib 生保標準生命表2018（死亡保険用）男 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 55 and 60, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
M,59,0.00598,"[std] canonical jplib 生保標準生命表2018（死亡保険用）男 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 55 and 60, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
M,60,0.00653,"[std] canonical jplib 生保標準生命表2018（死亡保険用）男 proxy - ANCHOR row: q(60) = 0.00653 is the sourced rate, read from the IAJ table and quoted under attribution [REG-R18]; the file as a whole is a [std] construction, not a redistribution of the IAJ table [REG-R21]"
F,0,0.00078,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - ANCHOR row: q(0) = 0.00078 is the sourced rate, read from the IAJ table and quoted under attribution [REG-R18]; the file as a whole is a [std] construction, not a redistribution of the IAJ table [REG-R21]"
F,1,0.00053,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - ANCHOR row: q(1) = 0.00053 is the sourced rate, read from the IAJ table and quoted under attribution [REG-R18]; the file as a whole is a [std] construction, not a redistribution of the IAJ table [REG-R21]"
F,2,0.00032,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 1 and 3, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,3,0.00019,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - ANCHOR row: q(3) = 0.00019 is the sourced rate, read from the IAJ table and quoted under attribution [REG-R18]; the file as a whole is a [std] construction, not a redistribution of the IAJ table [REG-R21]"
F,4,0.00012,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 3 and 5, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,5,0.00008,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - ANCHOR row: q(5) = 0.00008 is the sourced rate, read from the IAJ table and quoted under attribution [REG-R18]; the file as a whole is a [std] construction, not a redistribution of the IAJ table [REG-R21]"
F,6,0.00008,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 5 and 10, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,7,0.00008,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 5 and 10, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,8,0.00007,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 5 and 10, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,9,0.00007,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 5 and 10, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,10,0.00007,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - ANCHOR row: q(10) = 0.00007 is the sourced rate, read from the IAJ table and quoted under attribution [REG-R18]; the file as a whole is a [std] construction, not a redistribution of the IAJ table [REG-R21]"
F,11,0.00008,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 10 and 15, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,12,0.00009,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 10 and 15, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,13,0.00011,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 10 and 15, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,14,0.00012,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 10 and 15, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,15,0.00014,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - ANCHOR row: q(15) = 0.00014 is the sourced rate, read from the IAJ table and quoted under attribution [REG-R18]; the file as a whole is a [std] construction, not a redistribution of the IAJ table [REG-R21]"
F,16,0.00016,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 15 and 17, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,17,0.00019,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - ANCHOR row: q(17) = 0.00019 is the sourced rate, read from the IAJ table and quoted under attribution [REG-R18]; the file as a whole is a [std] construction, not a redistribution of the IAJ table [REG-R21]"
F,18,0.00021,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - ANCHOR row: q(18) = 0.00021 is the sourced rate, read from the IAJ table and quoted under attribution [REG-R18]; the file as a whole is a [std] construction, not a redistribution of the IAJ table [REG-R21]"
F,19,0.00023,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 18 and 20, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,20,0.00025,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - ANCHOR row: q(20) = 0.00025 is the sourced rate, read from the IAJ table and quoted under attribution [REG-R18]; the file as a whole is a [std] construction, not a redistribution of the IAJ table [REG-R21]"
F,21,0.00026,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 20 and 22, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,22,0.00027,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - ANCHOR row: q(22) = 0.00027 is the sourced rate, read from the IAJ table and quoted under attribution [REG-R18]; the file as a whole is a [std] construction, not a redistribution of the IAJ table [REG-R21]"
F,23,0.00028,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 22 and 25, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,24,0.00028,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 22 and 25, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,25,0.00029,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - ANCHOR row: q(25) = 0.00029 is the sourced rate, read from the IAJ table and quoted under attribution [REG-R18]; the file as a whole is a [std] construction, not a redistribution of the IAJ table [REG-R21]"
F,26,0.00030,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 25 and 30, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,27,0.00032,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 25 and 30, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,28,0.00034,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 25 and 30, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,29,0.00035,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 25 and 30, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,30,0.00037,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - ANCHOR row: q(30) = 0.00037 is the sourced rate, read from the IAJ table and quoted under attribution [REG-R18]; the file as a whole is a [std] construction, not a redistribution of the IAJ table [REG-R21]"
F,31,0.00041,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 30 and 35, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,32,0.00045,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 30 and 35, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,33,0.00049,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 30 and 35, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,34,0.00054,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 30 and 35, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,35,0.00059,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - ANCHOR row: q(35) = 0.00059 is the sourced rate, read from the IAJ table and quoted under attribution [REG-R18]; the file as a whole is a [std] construction, not a redistribution of the IAJ table [REG-R21]"
F,36,0.00064,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 35 and 40, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,37,0.00069,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 35 and 40, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,38,0.00075,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 35 and 40, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,39,0.00081,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 35 and 40, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,40,0.00088,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - ANCHOR row: q(40) = 0.00088 is the sourced rate, read from the IAJ table and quoted under attribution [REG-R18]; the file as a whole is a [std] construction, not a redistribution of the IAJ table [REG-R21]"
F,41,0.00094,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 40 and 45, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,42,0.00100,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 40 and 45, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,43,0.00107,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 40 and 45, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,44,0.00114,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 40 and 45, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,45,0.00122,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - ANCHOR row: q(45) = 0.00122 is the sourced rate, read from the IAJ table and quoted under attribution [REG-R18]; the file as a whole is a [std] construction, not a redistribution of the IAJ table [REG-R21]"
F,46,0.00134,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 45 and 50, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,47,0.00148,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 45 and 50, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,48,0.00163,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 45 and 50, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,49,0.00179,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 45 and 50, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
