age,qx,provenance
67,0.0075817054,[std] DAV 2008 T proxy qx = 0.001500 x 1.10^(age-50); DAV tables are proprietary and not redistributed
68,0.0083398760,[std] DAV 2008 T proxy qx = 0.001500 x 1.10^(age-50); DAV tables are proprietary and not redistributed
69,0.0091738636,[std] DAV 2008 T proxy qx = 0.001500 x 1.10^(age-50); DAV tables are proprietary and not redistributed
70,0.0100912499,[std] DAV 2008 T proxy qx = 0.001500 x 1.10^(age-50); DAV tables are proprietary and not redistributed
71,0.0111003749,[std] DAV 2008 T proxy qx = 0.001500 x 1.10^(age-50); DAV tables are proprietary and not redistributed
72,0.0122104124,[std] DAV 2008 T proxy qx = 0.001500 x 1.10^(age-50); DAV tables are proprietary and not redistributed
73,0.0134314536,[std] DAV 2008 T proxy qx = 0.001500 x 1.10^(age-50); DAV tables are proprietary and not redistributed
74,0.0147745990,[std] DAV 2008 T proxy qx = 0.001500 x 1.10^(age-50); DAV tables are proprietary and not redistributed
75,0.0162520589,[std] DAV 2008 T proxy qx = 0.001500 x 1.10^(age-50); DAV tables are proprietary and not redistributed
76,0.0178772648,[std] DAV 2008 T proxy qx = 0.001500 x 1.10^(age-50); DAV tables are proprietary and not redistributed
77,0.0196649913,[std] DAV 2008 T proxy qx = 0.001500 x 1.10^(age-50); DAV tables are proprietary and not redistributed
78,0.0216314904,[std] DAV 2008 T proxy qx = 0.001500 x 1.10^(age-50); DAV tables are proprietary and not redistributed
79,0.0237946395,[std] DAV 2008 T proxy qx = 0.001500 x 1.10^(age-50); DAV tables are proprietary and not redistributed
80,0.0261741034,[std] DAV 2008 T proxy qx = 0.001500 x 1.10^(age-50); DAV tables are proprietary and not redistributed
81,0.0287915137,[std] DAV 2008 T proxy qx = 0.001500 x 1.10^(age-50); DAV tables are proprietary and not redistributed
82,0.0316706651,[std] DAV 2008 T proxy qx = 0.001500 x 1.10^(age-50); DAV tables are proprietary and not redistributed
83,0.0348377316,[std] DAV 2008 T proxy qx = 0.001500 x 1.10^(age-50); DAV tables are proprietary and not redistributed
84,0.0383215048,[std] DAV 2008 T proxy qx = 0.001500 x 1.10^(age-50); DAV tables are proprietary and not redistributed
85,0.0421536553,[std] DAV 2008 T proxy qx = 0.001500 x 1.10^(age-50); DAV tables are proprietary and not redistributed
86,0.0463690208,[std] DAV 2008 T proxy qx = 0.001500 x 1.10^(age-50); DAV tables are proprietary and not redistributed
87,0.0510059229,[std] DAV 2008 T proxy qx = 0.001500 x 1.10^(age-50); DAV tables are proprietary and not redistributed
88,0.0561065152,[std] DAV 2008 T proxy qx = 0.001500 x 1.10^(age-50); DAV tables are proprietary and not redistributed
89,0.0617171667,[std] DAV 2008 T proxy qx = 0.001500 x 1.10^(age-50); DAV tables are proprietary and not redistributed
90,0.0678888834,[std] DAV 2008 T proxy qx = 0.001500 x 1.10^(age-50); DAV tables are proprietary and not redistributed
91,0.0746777717,[std] DAV 2008 T proxy qx = 0.001500 x 1.10^(age-50); DAV tables are proprietary and not redistributed
92,0.0821455489,[std] DAV 2008 T proxy qx = 0.001500 x 1.10^(age-50); DAV tables are proprietary and not redistributed
93,0.0903601037,[std] DAV 2008 T proxy qx = 0.001500 x 1.10^(age-50); DAV tables are proprietary and not redistributed
94,0.0993961141,[std] DAV 2008 T proxy qx = 0.001500 x 1.10^(age-50); DAV tables are proprietary and not redistributed
95,0.1093357255,[std] DAV 2008 T proxy qx = 0.001500 x 1.10^(age-50); DAV tables are proprietary and not redistributed
96,0.1202692981,[std] DAV 2008 T proxy qx = 0.001500 x 1.10^(age-50); DAV tables are proprietary and not redistributed
97,0.1322962279,[std] DAV 2008 T proxy qx = 0.001500 x 1.10^(age-50); DAV tables are proprietary and not redistributed
98,0.1455258507,[std] DAV 2008 T proxy qx = 0.001500 x 1.10^(age-50); DAV tables are proprietary and not redistributed
99,0.1600784357,[std] DAV 2008 T proxy qx = 0.001500 x 1.10^(age-50); DAV tables are proprietary and not redistributed
100,0.1760862793,[std] DAV 2008 T proxy qx = 0.001500 x 1.10^(age-50); DAV tables are proprietary and not redistributed
101,0.1936949073,[std] DAV 2008 T proxy qx = 0.001500 x 1.10^(age-50); DAV tables are proprietary and not redistributed
102,0.2130643980,[std] DAV 2008 T proxy qx = 0.001500 x 1.10^(age-50); DAV tables are proprietary and not redistributed
103,0.2343708378,[std] DAV 2008 T proxy qx = 0.001500 x 1.10^(age-50); DAV tables are proprietary and not redistributed
104,0.2578079216,[std] DAV 2008 T proxy qx = 0.001500 x 1.10^(age-50); DAV tables are proprietary and not redistributed
105,0.2835887137,[std] DAV 2008 T proxy qx = 0.001500 x 1.10^(age-50); DAV tables are proprietary and not redistributed
106,0.3119475851,[std] DAV 2008 T proxy qx = 0.001500 x 1.10^(age-50); DAV tables are proprietary and not redistributed
107,0.3431423436,[std] DAV 2008 T proxy qx = 0.001500 x 1.10^(age-50); DAV tables are proprietary and not redistributed
108,0.3774565779,[std] DAV 2008 T proxy qx = 0.001500 x 1.10^(age-50); DAV tables are proprietary and not redistributed
109,0.4152022357,[std] DAV 2008 T proxy qx = 0.001500 x 1.10^(age-50); DAV tables are proprietary and not redistributed
110,1.0000000000,[std] DAV 2008 T proxy qx = 0.001500 x 1.10^(age-50); DAV tables are proprietary and not redistributed
