sex,age,mort_rate,provenance
M,94,0.1773478389159064,"[std] INSEE-shaped Gompertz proxy, 9% p.a. age progression"
M,95,0.193309144418338,"[std] INSEE-shaped Gompertz proxy, 9% p.a. age progression"
M,96,0.2107069674159884,"[std] INSEE-shaped Gompertz proxy, 9% p.a. age progression"
M,97,0.2296705944834274,"[std] INSEE-shaped Gompertz proxy, 9% p.a. age progression"
M,98,0.25034094798693585,"[std] INSEE-shaped Gompertz proxy, 9% p.a. age progression"
M,99,0.2728716333057601,"[std] INSEE-shaped Gompertz proxy, 9% p.a. age progression"
M,100,0.29743008030327855,"[std] INSEE-shaped Gompertz proxy, 9% p.a. age progression"
M,101,0.32419878753057363,"[std] INSEE-shaped Gompertz proxy, 9% p.a. age progression"
M,102,0.3533766784083253,"[std] INSEE-shaped Gompertz proxy, 9% p.a. age progression"
M,103,0.38518057946507456,"[std] INSEE-shaped Gompertz proxy, 9% p.a. age progression"
M,104,0.4198468316169313,"[std] INSEE-shaped Gompertz proxy, 9% p.a. age progression"
M,105,0.4576330464624552,"[std] INSEE-shaped Gompertz proxy, 9% p.a. age progression"
M,106,0.4988200206440762,"[std] INSEE-shaped Gompertz proxy, 9% p.a. age progression"
M,107,0.543713822502043,"[std] INSEE-shaped Gompertz proxy, 9% p.a. age progression"
M,108,0.592648066527227,"[std] INSEE-shaped Gompertz proxy, 9% p.a. age progression"
M,109,0.6459863925146775,"[std] INSEE-shaped Gompertz proxy, 9% p.a. age progression"
M,110,0.7041251678409985,"[std] INSEE-shaped Gompertz proxy, 9% p.a. age progression"
M,111,0.7674964329466885,"[std] INSEE-shaped Gompertz proxy, 9% p.a. age progression"
M,112,0.8365711119118904,"[std] INSEE-shaped Gompertz proxy, 9% p.a. age progression"
F,18,0.00015225210563698632,[std] sex factor 0.60 on the male proxy
F,19,0.00016595479514431511,[std] sex factor 0.60 on the male proxy
F,20,0.00018089072670730348,[std] sex factor 0.60 on the male proxy
F,21,0.0001971708921109608,[std] sex factor 0.60 on the male proxy
F,22,0.00021491627240094729,[std] sex factor 0.60 on the male proxy
F,23,0.00023425873691703254,[std] sex factor 0.60 on the male proxy
F,24,0.00025534202323956553,[std] sex factor 0.60 on the male proxy
F,25,0.00027832280533112645,[std] sex factor 0.60 on the male proxy
F,26,0.0003033718578109278,[std] sex factor 0.60 on the male proxy
F,27,0.0003306753250139114,[std] sex factor 0.60 on the male proxy
F,28,0.0003604361042651634,[std] sex factor 0.60 on the male proxy
F,29,0.0003928753536490281,[std] sex factor 0.60 on the male proxy
F,30,0.0004282341354774407,[std] sex factor 0.60 on the male proxy
F,31,0.0004667752076704104,[std] sex factor 0.60 on the male proxy
F,32,0.0005087849763607473,[std] sex factor 0.60 on the male proxy
F,33,0.0005545756242332147,[std] sex factor 0.60 on the male proxy
F,34,0.0006044874304142039,[std] sex factor 0.60 on the male proxy
F,35,0.0006588912991514824,[std] sex factor 0.60 on the male proxy
F,36,0.000718191516075116,[std] sex factor 0.60 on the male proxy
F,37,0.0007828287525218764,[std] sex factor 0.60 on the male proxy
F,38,0.0008532833402488453,[std] sex factor 0.60 on the male proxy
F,39,0.0009300788408712413,[std] sex factor 0.60 on the male proxy
F,40,0.0010137859365496533,[std] sex factor 0.60 on the male proxy
F,41,0.0011050266708391222,[std] sex factor 0.60 on the male proxy
F,42,0.0012044790712146432,[std] sex factor 0.60 on the male proxy
F,43,0.0013128821876239613,[std] sex factor 0.60 on the male proxy
F,44,0.001431041584510118,[std] sex factor 0.60 on the male proxy
F,45,0.0015598353271160286,[std] sex factor 0.60 on the male proxy
F,46,0.0017002205065564714,[std] sex factor 0.60 on the male proxy
F,47,0.0018532403521465538,[std] sex factor 0.60 on the male proxy
F,48,0.002020031983839744,[std] sex factor 0.60 on the male proxy
F,49,0.002201834862385321,[std] sex factor 0.60 on the male proxy
F,50,0.0024,[std] sex factor 0.60 on the male proxy
F,51,0.002616,[std] sex factor 0.60 on the male proxy
F,52,0.0028514400000000002,[std] sex factor 0.60 on the male proxy
F,53,0.0031080696000000004,[std] sex factor 0.60 on the male proxy
F,54,0.003387795864000001,[std] sex factor 0.60 on the male proxy
F,55,0.0036926974917600008,[std] sex factor 0.60 on the male proxy
F,56,0.0040250402660184014,[std] sex factor 0.60 on the male proxy
F,57,0.004387293889960058,[std] sex factor 0.60 on the male proxy
F,58,0.004782150340056464,[std] sex factor 0.60 on the male proxy
F,59,0.005212543870661546,[std] sex factor 0.60 on the male proxy
F,60,0.005681672819021086,[std] sex factor 0.60 on the male proxy
F,61,0.006193023372732983,[std] sex factor 0.60 on the male proxy
F,62,0.006750395476278952,[std] sex factor 0.60 on the male proxy
F,63,0.007357931069144058,[std] sex factor 0.60 on the male proxy
F,64,0.008020144865367024,[std] sex factor 0.60 on the male proxy
F,65,0.008741957903250058,[std] sex factor 0.60 on the male proxy
F,66,0.009528734114542565,[std] sex factor 0.60 on the male proxy
F,67,0.010386320184851396,[std] sex factor 0.60 on the male proxy
F,68,0.011321089001488021,[std] sex factor 0.60 on the male proxy
F,69,0.012339987011621943,[std] sex factor 0.60 on the male proxy
F,70,0.013450585842667919,[std] sex factor 0.60 on the male proxy
F,71,0.014661138568508033,[std] sex factor 0.60 on the male proxy
F,72,0.015980641039673758,[std] sex factor 0.60 on the male proxy
F,73,0.017418898733244398,[std] sex factor 0.60 on the male proxy
F,74,0.018986599619236395,[std] sex factor 0.60 on the male proxy
F,75,0.020695393584967674,[std] sex factor 0.60 on the male proxy
F,76,0.022557979007614765,[std] sex factor 0.60 on the male proxy
F,77,0.024588197118300095,[std] sex factor 0.60 on the male proxy
F,78,0.02680113485894711,[std] sex factor 0.60 on the male proxy
F,79,0.029213236996252348,[std] sex factor 0.60 on the male proxy
F,80,0.031842428325915065,[std] sex factor 0.60 on the male proxy
F,81,0.03470824687524742,[std] sex factor 0.60 on the male proxy
F,82,0.03783198909401969,[std] sex factor 0.60 on the male proxy
F,83,0.04123686811248146,[std] sex factor 0.60 on the male proxy
F,84,0.04494818624260479,[std] sex factor 0.60 on the male proxy
F,85,0.04899352300443923,[std] sex factor 0.60 on the male proxy
F,86,0.05340294007483876,[std] sex factor 0.60 on the male proxy
F,87,0.058209204681574256,[std] sex factor 0.60 on the male proxy
F,88,0.06344803310291595,[std] sex factor 0.60 on the male proxy
F,89,0.0691583560821784,[std] sex factor 0.60 on the male proxy
F,90,0.07538260812957445,[std] sex factor 0.60 on the male proxy
F,91,0.08216704286123616,[std] sex factor 0.60 on the male proxy
F,92,0.08956207671874741,[std] sex factor 0.60 on the male proxy
F,93,0.0976226636234347,[std] sex factor 0.60 on the male proxy
F,94,0.10640870334954383,[std] sex factor 0.60 on the male proxy
F,95,0.11598548665100279,[std] sex factor 0.60 on the male proxy
F,96,0.12642418044959303,[std] sex factor 0.60 on the male proxy
F,97,0.13780235669005642,[std] sex factor 0.60 on the male proxy
F,98,0.1502045687921615,[std] sex factor 0.60 on the male proxy
F,99,0.16372297998345606,[std] sex factor 0.60 on the male proxy
F,100,0.17845804818196712,[std] sex factor 0.60 on the male proxy
F,101,0.19451927251834417,[std] sex factor 0.60 on the male proxy
F,102,0.2120260070449952,[std] sex factor 0.60 on the male proxy
F,103,0.23110834767904473,[std] sex factor 0.60 on the male proxy
F,104,0.25190809897015876,[std] sex factor 0.60 on the male proxy
F,105,0.2745798278774731,[std] sex factor 0.60 on the male proxy
F,106,0.2992920123864457,[std] sex factor 0.60 on the male proxy
F,107,0.3262282935012258,[std] sex factor 0.60 on the male proxy
F,108,0.3555888399163362,[std] sex factor 0.60 on the male proxy
F,109,0.3875918355088065,[std] sex factor 0.60 on the male proxy
F,110,0.4224751007045991,[std] sex factor 0.60 on the male proxy
F,111,0.46049785976801305,[std] sex factor 0.60 on the male proxy
F,112,0.5019426671471342,[std] sex factor 0.60 on the male proxy
