sex,age,mort_rate,provenance
F,25,0.0002154064,[std] ONS-shaped proxy
F,26,0.00023587,[std] ONS-shaped proxy
F,27,0.0002582777,[std] ONS-shaped proxy
F,28,0.000282814,[std] ONS-shaped proxy
F,29,0.0003096814,[std] ONS-shaped proxy
F,30,0.0003391011,[std] ONS-shaped proxy
F,31,0.0003713157,[std] ONS-shaped proxy
F,32,0.0004065907,[std] ONS-shaped proxy
F,33,0.0004452168,[std] ONS-shaped proxy
F,34,0.0004875124,[std] ONS-shaped proxy
F,35,0.0005338261,[std] ONS-shaped proxy
F,36,0.0005845396,[std] ONS-shaped proxy
F,37,0.0006400708,[std] ONS-shaped proxy
F,38,0.0007008776,[std] ONS-shaped proxy
F,39,0.0007674609,[std] ONS-shaped proxy
F,40,0.0008403697,[std] ONS-shaped proxy
F,41,0.0009202048,[std] ONS-shaped proxy
F,42,0.0010076243,[std] ONS-shaped proxy
F,43,0.0011033486,[std] ONS-shaped proxy
F,44,0.0012081667,[std] ONS-shaped proxy
F,45,0.0013229426,[std] ONS-shaped proxy
F,46,0.0014486221,[std] ONS-shaped proxy
F,47,0.0015862412,[std] ONS-shaped proxy
F,48,0.0017369341,[std] ONS-shaped proxy
F,49,0.0019019428,[std] ONS-shaped proxy
F,50,0.0020826274,[std] ONS-shaped proxy
F,51,0.002280477,[std] ONS-shaped proxy
F,52,0.0024971223,[std] ONS-shaped proxy
F,53,0.002734349,[std] ONS-shaped proxy
F,54,0.0029941121,[std] ONS-shaped proxy
F,55,0.0032785528,[std] ONS-shaped proxy
F,56,0.0035900153,[std] ONS-shaped proxy
F,57,0.0039310667,[std] ONS-shaped proxy
F,58,0.0043045181,[std] ONS-shaped proxy
F,59,0.0047134473,[std] ONS-shaped proxy
F,60,0.0051612248,[std] ONS-shaped proxy
F,61,0.0056515411,[std] ONS-shaped proxy
F,62,0.0061884375,[std] ONS-shaped proxy
F,63,0.0067763391,[std] ONS-shaped proxy
F,64,0.0074200913,[std] ONS-shaped proxy
F,65,0.008125,[std] ONS-shaped proxy
F,66,0.008896875,[std] ONS-shaped proxy
F,67,0.0097420781,[std] ONS-shaped proxy
F,68,0.0106675755,[std] ONS-shaped proxy
F,69,0.0116809952,[std] ONS-shaped proxy
F,70,0.0127906898,[std] ONS-shaped proxy
F,71,0.0140058053,[std] ONS-shaped proxy
F,72,0.0153363568,[std] ONS-shaped proxy
F,73,0.0167933107,[std] ONS-shaped proxy
F,74,0.0183886752,[std] ONS-shaped proxy
F,75,0.0201355994,[std] ONS-shaped proxy
F,76,0.0220484813,[std] ONS-shaped proxy
F,77,0.024143087,[std] ONS-shaped proxy
F,78,0.0264366803,[std] ONS-shaped proxy
F,79,0.0289481649,[std] ONS-shaped proxy
F,80,0.0316982406,[std] ONS-shaped proxy
F,81,0.0347095734,[std] ONS-shaped proxy
F,82,0.0380069829,[std] ONS-shaped proxy
F,83,0.0416176463,[std] ONS-shaped proxy
F,84,0.0455713227,[std] ONS-shaped proxy
F,85,0.0499005983,[std] ONS-shaped proxy
F,86,0.0546411552,[std] ONS-shaped proxy
F,87,0.0598320649,[std] ONS-shaped proxy
F,88,0.0655161111,[std] ONS-shaped proxy
F,89,0.0717401417,[std] ONS-shaped proxy
F,90,0.0785554551,[std] ONS-shaped proxy
F,91,0.0860182233,[std] ONS-shaped proxy
F,92,0.0941899546,[std] ONS-shaped proxy
F,93,0.1031380002,[std] ONS-shaped proxy
F,94,0.1129361103,[std] ONS-shaped proxy
F,95,0.1236650407,[std] ONS-shaped proxy
F,96,0.1354132196,[std] ONS-shaped proxy
F,97,0.1482774755,[std] ONS-shaped proxy
F,98,0.1623638357,[std] ONS-shaped proxy
F,99,0.1777884,[std] ONS-shaped proxy
F,100,0.194678298,[std] ONS-shaped proxy
F,101,0.2131727364,[std] ONS-shaped proxy
F,102,0.2334241463,[std] ONS-shaped proxy
F,103,0.2555994402,[std] ONS-shaped proxy
F,104,0.279881387,[std] ONS-shaped proxy
F,105,0.3064701188,[std] ONS-shaped proxy
F,106,0.3355847801,[std] ONS-shaped proxy
F,107,0.3674653342,[std] ONS-shaped proxy
F,108,0.4023745409,[std] ONS-shaped proxy
F,109,0.4406001223,[std] ONS-shaped proxy
F,110,0.482457134,[std] ONS-shaped proxy
F,111,0.5282905617,[std] ONS-shaped proxy
F,112,0.578478165,[std] ONS-shaped proxy
F,113,0.6334335907,[std] ONS-shaped proxy
F,114,0.6936097818,[std] ONS-shaped proxy
F,115,0.7595027111,[std] ONS-shaped proxy
F,116,0.8316554687,[std] ONS-shaped proxy
F,117,0.9106627382,[std] ONS-shaped proxy
F,118,0.9971756983,[std] ONS-shaped proxy
F,119,1.0,[std] ONS-shaped proxy
F,120,1.0,[std] ONS-shaped proxy
