sex,age,mort_rate,provenance
F,51,0.00210,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 50 and 55, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,52,0.00223,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 50 and 55, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,53,0.00238,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 50 and 55, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,54,0.00254,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 50 and 55, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,55,0.00270,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - ANCHOR row: q(55) = 0.00270 is the sourced rate, read from the IAJ table and quoted under attribution [REG-R18]; the file as a whole is a [std] construction, not a redistribution of the IAJ table [REG-R21]"
F,56,0.00286,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 55 and 60, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,57,0.00304,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 55 and 60, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,58,0.00322,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 55 and 60, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,59,0.00342,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 55 and 60, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,60,0.00363,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - ANCHOR row: q(60) = 0.00363 is the sourced rate, read from the IAJ table and quoted under attribution [REG-R18]; the file as a whole is a [std] construction, not a redistribution of the IAJ table [REG-R21]"
F,61,0.00384,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 60 and 65, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,62,0.00407,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 60 and 65, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,63,0.00431,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 60 and 65, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,64,0.00457,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 60 and 65, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,65,0.00484,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - ANCHOR row: q(65) = 0.00484 is the sourced rate, read from the IAJ table and quoted under attribution [REG-R18]; the file as a whole is a [std] construction, not a redistribution of the IAJ table [REG-R21]"
F,66,0.00525,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 65 and 70, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,67,0.00570,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 65 and 70, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,68,0.00619,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 65 and 70, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,69,0.00672,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 65 and 70, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,70,0.00730,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - ANCHOR row: q(70) = 0.00730 is the sourced rate, read from the IAJ table and quoted under attribution [REG-R18]; the file as a whole is a [std] construction, not a redistribution of the IAJ table [REG-R21]"
F,71,0.00818,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 70 and 75, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,72,0.00916,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 70 and 75, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,73,0.01027,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 70 and 75, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,74,0.01150,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 70 and 75, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,75,0.01289,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - ANCHOR row: q(75) = 0.01289 is the sourced rate, read from the IAJ table and quoted under attribution [REG-R18]; the file as a whole is a [std] construction, not a redistribution of the IAJ table [REG-R21]"
F,76,0.01461,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 75 and 80, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,77,0.01657,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 75 and 80, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,78,0.01878,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 75 and 80, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,79,0.02129,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 75 and 80, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,80,0.02414,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - ANCHOR row: q(80) = 0.02414 is the sourced rate, read from the IAJ table and quoted under attribution [REG-R18]; the file as a whole is a [std] construction, not a redistribution of the IAJ table [REG-R21]"
F,81,0.02779,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 80 and 85, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,82,0.03200,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 80 and 85, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,83,0.03685,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 80 and 85, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,84,0.04243,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 80 and 85, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,85,0.04885,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - ANCHOR row: q(85) = 0.04885 is the sourced rate, read from the IAJ table and quoted under attribution [REG-R18]; the file as a whole is a [std] construction, not a redistribution of the IAJ table [REG-R21]"
F,86,0.05563,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 85 and 90, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,87,0.06335,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 85 and 90, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,88,0.07215,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 85 and 90, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,89,0.08216,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 85 and 90, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,90,0.09357,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - ANCHOR row: q(90) = 0.09357 is the sourced rate, read from the IAJ table and quoted under attribution [REG-R18]; the file as a whole is a [std] construction, not a redistribution of the IAJ table [REG-R21]"
F,91,0.10532,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 90 and 95, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,92,0.11854,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 90 and 95, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,93,0.13341,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 90 and 95, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,94,0.15016,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 90 and 95, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,95,0.16901,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - ANCHOR row: q(95) = 0.16901 is the sourced rate, read from the IAJ table and quoted under attribution [REG-R18]; the file as a whole is a [std] construction, not a redistribution of the IAJ table [REG-R21]"
F,96,0.18823,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 95 and 100, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,97,0.20963,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 95 and 100, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,98,0.23347,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 95 and 100, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,99,0.26002,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 95 and 100, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,100,0.28959,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - ANCHOR row: q(100) = 0.28959 is the sourced rate, read from the IAJ table and quoted under attribution [REG-R18]; the file as a whole is a [std] construction, not a redistribution of the IAJ table [REG-R21]"
F,101,0.31831,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 100 and 105, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,102,0.34987,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 100 and 105, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,103,0.38457,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 100 and 105, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,104,0.42270,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 100 and 105, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,105,0.46462,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - ANCHOR row: q(105) = 0.46462 is the sourced rate, read from the IAJ table and quoted under attribution [REG-R18]; the file as a whole is a [std] construction, not a redistribution of the IAJ table [REG-R21]"
F,106,0.50119,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 105 and 110, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,107,0.54064,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 105 and 110, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,108,0.58320,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 105 and 110, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,109,0.62911,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 105 and 110, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,110,0.67863,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - ANCHOR row: q(110) = 0.67863 is the sourced rate, read from the IAJ table and quoted under attribution [REG-R18]; the file as a whole is a [std] construction, not a redistribution of the IAJ table [REG-R21]"
F,111,0.77225,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 110 and 113, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,112,0.87877,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 110 and 113, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
F,113,1.00000,"[std] canonical jplib 生保標準生命表2018（死亡保険用）女 proxy - ANCHOR row: q(113) = 1.00000 is the sourced rate, read from the IAJ table and quoted under attribution [REG-R18]; the file as a whole is a [std] construction, not a redistribution of the IAJ table [REG-R21]"
M,15,0.00023,"[std] canonical jplib 生保標準生命表2018（死亡保険用）男 proxy - ANCHOR row: q(15) = 0.00023 is the sourced rate, read from the IAJ table and quoted under attribution [REG-R18]; the file as a whole is a [std] construction, not a redistribution of the IAJ table [REG-R21]"
M,16,0.00030,"[std] canonical jplib 生保標準生命表2018（死亡保険用）男 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 15 and 17, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
M,17,0.00038,"[std] canonical jplib 生保標準生命表2018（死亡保険用）男 proxy - ANCHOR row: q(17) = 0.00038 is the sourced rate, read from the IAJ table and quoted under attribution [REG-R18]; the file as a whole is a [std] construction, not a redistribution of the IAJ table [REG-R21]"
M,18,0.00046,"[std] canonical jplib 生保標準生命表2018（死亡保険用）男 proxy - ANCHOR row: q(18) = 0.00046 is the sourced rate, read from the IAJ table and quoted under attribution [REG-R18]; the file as a whole is a [std] construction, not a redistribution of the IAJ table [REG-R21]"
M,19,0.00052,"[std] canonical jplib 生保標準生命表2018（死亡保険用）男 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 18 and 20, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
M,20,0.00059,"[std] canonical jplib 生保標準生命表2018（死亡保険用）男 proxy - ANCHOR row: q(20) = 0.00059 is the sourced rate, read from the IAJ table and quoted under attribution [REG-R18]; the file as a whole is a [std] construction, not a redistribution of the IAJ table [REG-R21]"
M,21,0.00062,"[std] canonical jplib 生保標準生命表2018（死亡保険用）男 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 20 and 22, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
M,22,0.00066,"[std] canonical jplib 生保標準生命表2018（死亡保険用）男 proxy - ANCHOR row: q(22) = 0.00066 is the sourced rate, read from the IAJ table and quoted under attribution [REG-R18]; the file as a whole is a [std] construction, not a redistribution of the IAJ table [REG-R21]"
M,23,0.00066,"[std] canonical jplib 生保標準生命表2018（死亡保険用）男 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 22 and 25, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
M,24,0.00067,"[std] canonical jplib 生保標準生命表2018（死亡保険用）男 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 22 and 25, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
M,25,0.00067,"[std] canonical jplib 生保標準生命表2018（死亡保険用）男 proxy - ANCHOR row: q(25) = 0.00067 is the sourced rate, read from the IAJ table and quoted under attribution [REG-R18]; the file as a whole is a [std] construction, not a redistribution of the IAJ table [REG-R21]"
M,26,0.00067,"[std] canonical jplib 生保標準生命表2018（死亡保険用）男 proxy - INTERPOLATED row: log-linear in ln q between the [REG-R18] anchors at ages 25 and 30, rounded to 5 dp; not an IAJ value and not a redistribution of the IAJ table [REG-R21]"
