sex,age,mort_rate,provenance
M,39,0.0006578,"[std] Makeham form in q (not the force) q(y)=A+B*c^y fitted exactly to [S3]'s three disclosed male anchors (ages 20, 40, 60); A=4.960424e-04 B=1.077496e-06 c=1.1371590. Not the 경험생명표, which 보험개발원 does not publish in full [REG-R33] [REG-R34]"
M,40,0.00068,"[S3] ANCHOR - the disclosed 예정 경험 사망률 of a Korean CI product's 상품요약서, read off the published grid at this age and sex"
M,41,0.00070525,"[std] Makeham form in q (not the force) q(y)=A+B*c^y fitted exactly to [S3]'s three disclosed male anchors (ages 20, 40, 60); A=4.960424e-04 B=1.077496e-06 c=1.1371590. Not the 경험생명표, which 보험개발원 does not publish in full [REG-R33] [REG-R34]"
M,42,0.00073395,"[std] Makeham form in q (not the force) q(y)=A+B*c^y fitted exactly to [S3]'s three disclosed male anchors (ages 20, 40, 60); A=4.960424e-04 B=1.077496e-06 c=1.1371590. Not the 경험생명표, which 보험개발원 does not publish in full [REG-R33] [REG-R34]"
M,43,0.0007666,"[std] Makeham form in q (not the force) q(y)=A+B*c^y fitted exactly to [S3]'s three disclosed male anchors (ages 20, 40, 60); A=4.960424e-04 B=1.077496e-06 c=1.1371590. Not the 경험생명표, which 보험개발원 does not publish in full [REG-R33] [REG-R34]"
M,44,0.00080372,"[std] Makeham form in q (not the force) q(y)=A+B*c^y fitted exactly to [S3]'s three disclosed male anchors (ages 20, 40, 60); A=4.960424e-04 B=1.077496e-06 c=1.1371590. Not the 경험생명표, which 보험개발원 does not publish in full [REG-R33] [REG-R34]"
M,45,0.00084593,"[std] Makeham form in q (not the force) q(y)=A+B*c^y fitted exactly to [S3]'s three disclosed male anchors (ages 20, 40, 60); A=4.960424e-04 B=1.077496e-06 c=1.1371590. Not the 경험생명표, which 보험개발원 does not publish in full [REG-R33] [REG-R34]"
M,46,0.00089392,"[std] Makeham form in q (not the force) q(y)=A+B*c^y fitted exactly to [S3]'s three disclosed male anchors (ages 20, 40, 60); A=4.960424e-04 B=1.077496e-06 c=1.1371590. Not the 경험생명표, which 보험개발원 does not publish in full [REG-R33] [REG-R34]"
M,47,0.0009485,"[std] Makeham form in q (not the force) q(y)=A+B*c^y fitted exactly to [S3]'s three disclosed male anchors (ages 20, 40, 60); A=4.960424e-04 B=1.077496e-06 c=1.1371590. Not the 경험생명표, which 보험개발원 does not publish in full [REG-R33] [REG-R34]"
M,48,0.00101056,"[std] Makeham form in q (not the force) q(y)=A+B*c^y fitted exactly to [S3]'s three disclosed male anchors (ages 20, 40, 60); A=4.960424e-04 B=1.077496e-06 c=1.1371590. Not the 경험생명표, which 보험개발원 does not publish in full [REG-R33] [REG-R34]"
M,49,0.00108113,"[std] Makeham form in q (not the force) q(y)=A+B*c^y fitted exactly to [S3]'s three disclosed male anchors (ages 20, 40, 60); A=4.960424e-04 B=1.077496e-06 c=1.1371590. Not the 경험생명표, which 보험개발원 does not publish in full [REG-R33] [REG-R34]"
M,50,0.00116137,"[std] Makeham form in q (not the force) q(y)=A+B*c^y fitted exactly to [S3]'s three disclosed male anchors (ages 20, 40, 60); A=4.960424e-04 B=1.077496e-06 c=1.1371590. Not the 경험생명표, which 보험개발원 does not publish in full [REG-R33] [REG-R34]"
M,51,0.00125261,"[std] Makeham form in q (not the force) q(y)=A+B*c^y fitted exactly to [S3]'s three disclosed male anchors (ages 20, 40, 60); A=4.960424e-04 B=1.077496e-06 c=1.1371590. Not the 경험생명표, which 보험개발원 does not publish in full [REG-R33] [REG-R34]"
M,52,0.00135635,"[std] Makeham form in q (not the force) q(y)=A+B*c^y fitted exactly to [S3]'s three disclosed male anchors (ages 20, 40, 60); A=4.960424e-04 B=1.077496e-06 c=1.1371590. Not the 경험생명표, which 보험개발원 does not publish in full [REG-R33] [REG-R34]"
M,53,0.00147431,"[std] Makeham form in q (not the force) q(y)=A+B*c^y fitted exactly to [S3]'s three disclosed male anchors (ages 20, 40, 60); A=4.960424e-04 B=1.077496e-06 c=1.1371590. Not the 경험생명표, which 보험개발원 does not publish in full [REG-R33] [REG-R34]"
M,54,0.00160843,"[std] Makeham form in q (not the force) q(y)=A+B*c^y fitted exactly to [S3]'s three disclosed male anchors (ages 20, 40, 60); A=4.960424e-04 B=1.077496e-06 c=1.1371590. Not the 경험생명표, which 보험개발원 does not publish in full [REG-R33] [REG-R34]"
M,55,0.00176092,"[std] Makeham form in q (not the force) q(y)=A+B*c^y fitted exactly to [S3]'s three disclosed male anchors (ages 20, 40, 60); A=4.960424e-04 B=1.077496e-06 c=1.1371590. Not the 경험생명표, which 보험개발원 does not publish in full [REG-R33] [REG-R34]"
M,56,0.0019343,"[std] Makeham form in q (not the force) q(y)=A+B*c^y fitted exactly to [S3]'s three disclosed male anchors (ages 20, 40, 60); A=4.960424e-04 B=1.077496e-06 c=1.1371590. Not the 경험생명표, which 보험개발원 does not publish in full [REG-R33] [REG-R34]"
M,57,0.00213143,"[std] Makeham form in q (not the force) q(y)=A+B*c^y fitted exactly to [S3]'s three disclosed male anchors (ages 20, 40, 60); A=4.960424e-04 B=1.077496e-06 c=1.1371590. Not the 경험생명표, which 보험개발원 does not publish in full [REG-R33] [REG-R34]"
M,58,0.00235554,"[std] Makeham form in q (not the force) q(y)=A+B*c^y fitted exactly to [S3]'s three disclosed male anchors (ages 20, 40, 60); A=4.960424e-04 B=1.077496e-06 c=1.1371590. Not the 경험생명표, which 보험개발원 does not publish in full [REG-R33] [REG-R34]"
M,59,0.00261034,"[std] Makeham form in q (not the force) q(y)=A+B*c^y fitted exactly to [S3]'s three disclosed male anchors (ages 20, 40, 60); A=4.960424e-04 B=1.077496e-06 c=1.1371590. Not the 경험생명표, which 보험개발원 does not publish in full [REG-R33] [REG-R34]"
M,60,0.0029,"[S3] ANCHOR - the disclosed 예정 경험 사망률 of a Korean CI product's 상품요약서, read off the published grid at this age and sex"
M,61,0.00325949,"[std] log-linear in q from the age-60 anchor to q(110)=1: q(y)=0.00290*1.1240^(y-60). The Makeham fit extrapolates far too steeply above 60, so the old-age shape is a standardization and not an extrapolation of [S3]"
M,62,0.00366355,"[std] log-linear in q from the age-60 anchor to q(110)=1: q(y)=0.00290*1.1240^(y-60). The Makeham fit extrapolates far too steeply above 60, so the old-age shape is a standardization and not an extrapolation of [S3]"
M,63,0.00411769,"[std] log-linear in q from the age-60 anchor to q(110)=1: q(y)=0.00290*1.1240^(y-60). The Makeham fit extrapolates far too steeply above 60, so the old-age shape is a standardization and not an extrapolation of [S3]"
M,64,0.00462814,"[std] log-linear in q from the age-60 anchor to q(110)=1: q(y)=0.00290*1.1240^(y-60). The Makeham fit extrapolates far too steeply above 60, so the old-age shape is a standardization and not an extrapolation of [S3]"
M,65,0.00520185,"[std] log-linear in q from the age-60 anchor to q(110)=1: q(y)=0.00290*1.1240^(y-60). The Makeham fit extrapolates far too steeply above 60, so the old-age shape is a standardization and not an extrapolation of [S3]"
M,66,0.00584669,"[std] log-linear in q from the age-60 anchor to q(110)=1: q(y)=0.00290*1.1240^(y-60). The Makeham fit extrapolates far too steeply above 60, so the old-age shape is a standardization and not an extrapolation of [S3]"
M,67,0.00657147,"[std] log-linear in q from the age-60 anchor to q(110)=1: q(y)=0.00290*1.1240^(y-60). The Makeham fit extrapolates far too steeply above 60, so the old-age shape is a standardization and not an extrapolation of [S3]"
M,68,0.00738609,"[std] log-linear in q from the age-60 anchor to q(110)=1: q(y)=0.00290*1.1240^(y-60). The Makeham fit extrapolates far too steeply above 60, so the old-age shape is a standardization and not an extrapolation of [S3]"
M,69,0.00830169,"[std] log-linear in q from the age-60 anchor to q(110)=1: q(y)=0.00290*1.1240^(y-60). The Makeham fit extrapolates far too steeply above 60, so the old-age shape is a standardization and not an extrapolation of [S3]"
M,70,0.00933079,"[std] log-linear in q from the age-60 anchor to q(110)=1: q(y)=0.00290*1.1240^(y-60). The Makeham fit extrapolates far too steeply above 60, so the old-age shape is a standardization and not an extrapolation of [S3]"
M,71,0.01048746,"[std] log-linear in q from the age-60 anchor to q(110)=1: q(y)=0.00290*1.1240^(y-60). The Makeham fit extrapolates far too steeply above 60, so the old-age shape is a standardization and not an extrapolation of [S3]"
M,72,0.01178752,"[std] log-linear in q from the age-60 anchor to q(110)=1: q(y)=0.00290*1.1240^(y-60). The Makeham fit extrapolates far too steeply above 60, so the old-age shape is a standardization and not an extrapolation of [S3]"
M,73,0.01324874,"[std] log-linear in q from the age-60 anchor to q(110)=1: q(y)=0.00290*1.1240^(y-60). The Makeham fit extrapolates far too steeply above 60, so the old-age shape is a standardization and not an extrapolation of [S3]"
M,74,0.01489109,"[std] log-linear in q from the age-60 anchor to q(110)=1: q(y)=0.00290*1.1240^(y-60). The Makeham fit extrapolates far too steeply above 60, so the old-age shape is a standardization and not an extrapolation of [S3]"
M,75,0.01673704,"[std] log-linear in q from the age-60 anchor to q(110)=1: q(y)=0.00290*1.1240^(y-60). The Makeham fit extrapolates far too steeply above 60, so the old-age shape is a standardization and not an extrapolation of [S3]"
M,76,0.01881181,"[std] log-linear in q from the age-60 anchor to q(110)=1: q(y)=0.00290*1.1240^(y-60). The Makeham fit extrapolates far too steeply above 60, so the old-age shape is a standardization and not an extrapolation of [S3]"
M,77,0.02114378,"[std] log-linear in q from the age-60 anchor to q(110)=1: q(y)=0.00290*1.1240^(y-60). The Makeham fit extrapolates far too steeply above 60, so the old-age shape is a standardization and not an extrapolation of [S3]"
M,78,0.02376483,"[std] log-linear in q from the age-60 anchor to q(110)=1: q(y)=0.00290*1.1240^(y-60). The Makeham fit extrapolates far too steeply above 60, so the old-age shape is a standardization and not an extrapolation of [S3]"
M,79,0.02671079,"[std] log-linear in q from the age-60 anchor to q(110)=1: q(y)=0.00290*1.1240^(y-60). The Makeham fit extrapolates far too steeply above 60, so the old-age shape is a standardization and not an extrapolation of [S3]"
M,80,0.03002194,"[std] log-linear in q from the age-60 anchor to q(110)=1: q(y)=0.00290*1.1240^(y-60). The Makeham fit extrapolates far too steeply above 60, so the old-age shape is a standardization and not an extrapolation of [S3]"
M,81,0.03374356,"[std] log-linear in q from the age-60 anchor to q(110)=1: q(y)=0.00290*1.1240^(y-60). The Makeham fit extrapolates far too steeply above 60, so the old-age shape is a standardization and not an extrapolation of [S3]"
M,82,0.03792651,"[std] log-linear in q from the age-60 anchor to q(110)=1: q(y)=0.00290*1.1240^(y-60). The Makeham fit extrapolates far too steeply above 60, so the old-age shape is a standardization and not an extrapolation of [S3]"
M,83,0.042628,"[std] log-linear in q from the age-60 anchor to q(110)=1: q(y)=0.00290*1.1240^(y-60). The Makeham fit extrapolates far too steeply above 60, so the old-age shape is a standardization and not an extrapolation of [S3]"
M,84,0.04791229,"[std] log-linear in q from the age-60 anchor to q(110)=1: q(y)=0.00290*1.1240^(y-60). The Makeham fit extrapolates far too steeply above 60, so the old-age shape is a standardization and not an extrapolation of [S3]"
M,85,0.05385165,"[std] log-linear in q from the age-60 anchor to q(110)=1: q(y)=0.00290*1.1240^(y-60). The Makeham fit extrapolates far too steeply above 60, so the old-age shape is a standardization and not an extrapolation of [S3]"
M,86,0.06052726,"[std] log-linear in q from the age-60 anchor to q(110)=1: q(y)=0.00290*1.1240^(y-60). The Makeham fit extrapolates far too steeply above 60, so the old-age shape is a standardization and not an extrapolation of [S3]"
M,87,0.06803041,"[std] log-linear in q from the age-60 anchor to q(110)=1: q(y)=0.00290*1.1240^(y-60). The Makeham fit extrapolates far too steeply above 60, so the old-age shape is a standardization and not an extrapolation of [S3]"
M,88,0.07646367,"[std] log-linear in q from the age-60 anchor to q(110)=1: q(y)=0.00290*1.1240^(y-60). The Makeham fit extrapolates far too steeply above 60, so the old-age shape is a standardization and not an extrapolation of [S3]"
M,89,0.08594234,"[std] log-linear in q from the age-60 anchor to q(110)=1: q(y)=0.00290*1.1240^(y-60). The Makeham fit extrapolates far too steeply above 60, so the old-age shape is a standardization and not an extrapolation of [S3]"
M,90,0.09659601,"[std] log-linear in q from the age-60 anchor to q(110)=1: q(y)=0.00290*1.1240^(y-60). The Makeham fit extrapolates far too steeply above 60, so the old-age shape is a standardization and not an extrapolation of [S3]"
M,91,0.10857035,"[std] log-linear in q from the age-60 anchor to q(110)=1: q(y)=0.00290*1.1240^(y-60). The Makeham fit extrapolates far too steeply above 60, so the old-age shape is a standardization and not an extrapolation of [S3]"
M,92,0.12202906,"[std] log-linear in q from the age-60 anchor to q(110)=1: q(y)=0.00290*1.1240^(y-60). The Makeham fit extrapolates far too steeply above 60, so the old-age shape is a standardization and not an extrapolation of [S3]"
M,93,0.13715616,"[std] log-linear in q from the age-60 anchor to q(110)=1: q(y)=0.00290*1.1240^(y-60). The Makeham fit extrapolates far too steeply above 60, so the old-age shape is a standardization and not an extrapolation of [S3]"
M,94,0.15415846,"[std] log-linear in q from the age-60 anchor to q(110)=1: q(y)=0.00290*1.1240^(y-60). The Makeham fit extrapolates far too steeply above 60, so the old-age shape is a standardization and not an extrapolation of [S3]"
M,95,0.17326841,"[std] log-linear in q from the age-60 anchor to q(110)=1: q(y)=0.00290*1.1240^(y-60). The Makeham fit extrapolates far too steeply above 60, so the old-age shape is a standardization and not an extrapolation of [S3]"
M,96,0.1947473,"[std] log-linear in q from the age-60 anchor to q(110)=1: q(y)=0.00290*1.1240^(y-60). The Makeham fit extrapolates far too steeply above 60, so the old-age shape is a standardization and not an extrapolation of [S3]"
M,97,0.21888877,"[std] log-linear in q from the age-60 anchor to q(110)=1: q(y)=0.00290*1.1240^(y-60). The Makeham fit extrapolates far too steeply above 60, so the old-age shape is a standardization and not an extrapolation of [S3]"
M,98,0.24602289,"[std] log-linear in q from the age-60 anchor to q(110)=1: q(y)=0.00290*1.1240^(y-60). The Makeham fit extrapolates far too steeply above 60, so the old-age shape is a standardization and not an extrapolation of [S3]"
M,99,0.27652064,"[std] log-linear in q from the age-60 anchor to q(110)=1: q(y)=0.00290*1.1240^(y-60). The Makeham fit extrapolates far too steeply above 60, so the old-age shape is a standardization and not an extrapolation of [S3]"
M,100,0.31079899,"[std] log-linear in q from the age-60 anchor to q(110)=1: q(y)=0.00290*1.1240^(y-60). The Makeham fit extrapolates far too steeply above 60, so the old-age shape is a standardization and not an extrapolation of [S3]"
M,101,0.34932659,"[std] log-linear in q from the age-60 anchor to q(110)=1: q(y)=0.00290*1.1240^(y-60). The Makeham fit extrapolates far too steeply above 60, so the old-age shape is a standardization and not an extrapolation of [S3]"
M,102,0.39263018,"[std] log-linear in q from the age-60 anchor to q(110)=1: q(y)=0.00290*1.1240^(y-60). The Makeham fit extrapolates far too steeply above 60, so the old-age shape is a standardization and not an extrapolation of [S3]"
M,103,0.44130182,"[std] log-linear in q from the age-60 anchor to q(110)=1: q(y)=0.00290*1.1240^(y-60). The Makeham fit extrapolates far too steeply above 60, so the old-age shape is a standardization and not an extrapolation of [S3]"
M,104,0.49600695,"[std] log-linear in q from the age-60 anchor to q(110)=1: q(y)=0.00290*1.1240^(y-60). The Makeham fit extrapolates far too steeply above 60, so the old-age shape is a standardization and not an extrapolation of [S3]"
M,105,0.55749349,"[std] log-linear in q from the age-60 anchor to q(110)=1: q(y)=0.00290*1.1240^(y-60). The Makeham fit extrapolates far too steeply above 60, so the old-age shape is a standardization and not an extrapolation of [S3]"
M,106,0.62660209,"[std] log-linear in q from the age-60 anchor to q(110)=1: q(y)=0.00290*1.1240^(y-60). The Makeham fit extrapolates far too steeply above 60, so the old-age shape is a standardization and not an extrapolation of [S3]"
M,107,0.70427761,"[std] log-linear in q from the age-60 anchor to q(110)=1: q(y)=0.00290*1.1240^(y-60). The Makeham fit extrapolates far too steeply above 60, so the old-age shape is a standardization and not an extrapolation of [S3]"
M,108,0.79158202,"[std] log-linear in q from the age-60 anchor to q(110)=1: q(y)=0.00290*1.1240^(y-60). The Makeham fit extrapolates far too steeply above 60, so the old-age shape is a standardization and not an extrapolation of [S3]"
M,109,0.88970895,"[std] log-linear in q from the age-60 anchor to q(110)=1: q(y)=0.00290*1.1240^(y-60). The Makeham fit extrapolates far too steeply above 60, so the old-age shape is a standardization and not an extrapolation of [S3]"
M,110,1.0,"[std] terminal age omega=110, q=1 by construction; the 제10회 경험생명표's terminal age is not published [REG-R33]"
F,15,0.00026647,"[std] female = 0.5294 x male, that being [S3]'s own disclosed female/male ratio at age 20 (0.00027/0.00051) - the only usable female anchor, because [S3]'s female rates at 40 and 60 extract identical to the male ones and are [unverified]. The construction understates the female advantage: it gives a 15-to-80 death probability ratio of 0.60 against the 0.50 implied by 국가데이터처 survival to 80 (남 64.4%, 여 82.2%) [REG-R38]"
F,16,0.000267,"[std] female = 0.5294 x male, that being [S3]'s own disclosed female/male ratio at age 20 (0.00027/0.00051) - the only usable female anchor, because [S3]'s female rates at 40 and 60 extract identical to the male ones and are [unverified]. The construction understates the female advantage: it gives a 15-to-80 death probability ratio of 0.60 against the 0.50 implied by 국가데이터처 survival to 80 (남 64.4%, 여 82.2%) [REG-R38]"
F,17,0.00026761,"[std] female = 0.5294 x male, that being [S3]'s own disclosed female/male ratio at age 20 (0.00027/0.00051) - the only usable female anchor, because [S3]'s female rates at 40 and 60 extract identical to the male ones and are [unverified]. The construction understates the female advantage: it gives a 15-to-80 death probability ratio of 0.60 against the 0.50 implied by 국가데이터처 survival to 80 (남 64.4%, 여 82.2%) [REG-R38]"
F,18,0.00026831,"[std] female = 0.5294 x male, that being [S3]'s own disclosed female/male ratio at age 20 (0.00027/0.00051) - the only usable female anchor, because [S3]'s female rates at 40 and 60 extract identical to the male ones and are [unverified]. The construction understates the female advantage: it gives a 15-to-80 death probability ratio of 0.60 against the 0.50 implied by 국가데이터처 survival to 80 (남 64.4%, 여 82.2%) [REG-R38]"
F,19,0.0002691,"[std] female = 0.5294 x male, that being [S3]'s own disclosed female/male ratio at age 20 (0.00027/0.00051) - the only usable female anchor, because [S3]'s female rates at 40 and 60 extract identical to the male ones and are [unverified]. The construction understates the female advantage: it gives a 15-to-80 death probability ratio of 0.60 against the 0.50 implied by 국가데이터처 survival to 80 (남 64.4%, 여 82.2%) [REG-R38]"
F,20,0.00027,"[S3] ANCHOR - the disclosed female 예정 경험 사망률 at age 20, 0.00027, which also fixes the 0.5294 sex ratio the rest of the female table is built on"
F,21,0.00027102,"[std] female = 0.5294 x male, that being [S3]'s own disclosed female/male ratio at age 20 (0.00027/0.00051) - the only usable female anchor, because [S3]'s female rates at 40 and 60 extract identical to the male ones and are [unverified]. The construction understates the female advantage: it gives a 15-to-80 death probability ratio of 0.60 against the 0.50 implied by 국가데이터처 survival to 80 (남 64.4%, 여 82.2%) [REG-R38]"
F,22,0.00027219,"[std] female = 0.5294 x male, that being [S3]'s own disclosed female/male ratio at age 20 (0.00027/0.00051) - the only usable female anchor, because [S3]'s female rates at 40 and 60 extract identical to the male ones and are [unverified]. The construction understates the female advantage: it gives a 15-to-80 death probability ratio of 0.60 against the 0.50 implied by 국가데이터처 survival to 80 (남 64.4%, 여 82.2%) [REG-R38]"
F,23,0.00027351,"[std] female = 0.5294 x male, that being [S3]'s own disclosed female/male ratio at age 20 (0.00027/0.00051) - the only usable female anchor, because [S3]'s female rates at 40 and 60 extract identical to the male ones and are [unverified]. The construction understates the female advantage: it gives a 15-to-80 death probability ratio of 0.60 against the 0.50 implied by 국가데이터처 survival to 80 (남 64.4%, 여 82.2%) [REG-R38]"
F,24,0.00027501,"[std] female = 0.5294 x male, that being [S3]'s own disclosed female/male ratio at age 20 (0.00027/0.00051) - the only usable female anchor, because [S3]'s female rates at 40 and 60 extract identical to the male ones and are [unverified]. The construction understates the female advantage: it gives a 15-to-80 death probability ratio of 0.60 against the 0.50 implied by 국가데이터처 survival to 80 (남 64.4%, 여 82.2%) [REG-R38]"
F,25,0.00027672,"[std] female = 0.5294 x male, that being [S3]'s own disclosed female/male ratio at age 20 (0.00027/0.00051) - the only usable female anchor, because [S3]'s female rates at 40 and 60 extract identical to the male ones and are [unverified]. The construction understates the female advantage: it gives a 15-to-80 death probability ratio of 0.60 against the 0.50 implied by 국가데이터처 survival to 80 (남 64.4%, 여 82.2%) [REG-R38]"
F,26,0.00027866,"[std] female = 0.5294 x male, that being [S3]'s own disclosed female/male ratio at age 20 (0.00027/0.00051) - the only usable female anchor, because [S3]'s female rates at 40 and 60 extract identical to the male ones and are [unverified]. The construction understates the female advantage: it gives a 15-to-80 death probability ratio of 0.60 against the 0.50 implied by 국가데이터처 survival to 80 (남 64.4%, 여 82.2%) [REG-R38]"
F,27,0.00028088,"[std] female = 0.5294 x male, that being [S3]'s own disclosed female/male ratio at age 20 (0.00027/0.00051) - the only usable female anchor, because [S3]'s female rates at 40 and 60 extract identical to the male ones and are [unverified]. The construction understates the female advantage: it gives a 15-to-80 death probability ratio of 0.60 against the 0.50 implied by 국가데이터처 survival to 80 (남 64.4%, 여 82.2%) [REG-R38]"
F,28,0.00028339,"[std] female = 0.5294 x male, that being [S3]'s own disclosed female/male ratio at age 20 (0.00027/0.00051) - the only usable female anchor, because [S3]'s female rates at 40 and 60 extract identical to the male ones and are [unverified]. The construction understates the female advantage: it gives a 15-to-80 death probability ratio of 0.60 against the 0.50 implied by 국가데이터처 survival to 80 (남 64.4%, 여 82.2%) [REG-R38]"
