sex,age,mort_rate,provenance
M,57,0.0031581438,"[std] gaein yeongeum samangnyul (annuitant mortality) proxy: Makeham mu(x) = A + B*c^(x-60) fitted exactly to the published q(60) and q(70) of [S1 IV-2] and to the 65-se gidae yeomyeong of the 10th KIDI gyeongheom saengmyeongpyo, 23.7 years male / 27.1 female [REG-R33] [REG-R34]; M A=0.002541101 B=0.000995144 c=1.169560, F A=0.000957743 B=0.000222953 c=1.214404. The gyeongheom saengmyeongpyo is NOT published and this table must never be presented as it"
M,58,0.0032632783,"[std] gaein yeongeum samangnyul (annuitant mortality) proxy: Makeham mu(x) = A + B*c^(x-60) fitted exactly to the published q(60) and q(70) of [S1 IV-2] and to the 65-se gidae yeomyeong of the 10th KIDI gyeongheom saengmyeongpyo, 23.7 years male / 27.1 female [REG-R33] [REG-R34]; M A=0.002541101 B=0.000995144 c=1.169560, F A=0.000957743 B=0.000222953 c=1.214404. The gyeongheom saengmyeongpyo is NOT published and this table must never be presented as it"
M,59,0.0033862253,"[std] gaein yeongeum samangnyul (annuitant mortality) proxy: Makeham mu(x) = A + B*c^(x-60) fitted exactly to the published q(60) and q(70) of [S1 IV-2] and to the 65-se gidae yeomyeong of the 10th KIDI gyeongheom saengmyeongpyo, 23.7 years male / 27.1 female [REG-R33] [REG-R34]; M A=0.002541101 B=0.000995144 c=1.169560, F A=0.000957743 B=0.000222953 c=1.214404. The gyeongheom saengmyeongpyo is NOT published and this table must never be presented as it"
M,60,0.0035300000,"[S1 IV-2] published gaein yeongeum samangnyul at boheom nai 60, male, reproduced exactly by the [std] Makeham construction (fit anchor)"
M,61,0.0036981268,"[std] gaein yeongeum samangnyul (annuitant mortality) proxy: Makeham mu(x) = A + B*c^(x-60) fitted exactly to the published q(60) and q(70) of [S1 IV-2] and to the 65-se gidae yeomyeong of the 10th KIDI gyeongheom saengmyeongpyo, 23.7 years male / 27.1 female [REG-R33] [REG-R34]; M A=0.002541101 B=0.000995144 c=1.169560, F A=0.000957743 B=0.000222953 c=1.214404. The gyeongheom saengmyeongpyo is NOT published and this table must never be presented as it"
M,62,0.0038947252,"[std] gaein yeongeum samangnyul (annuitant mortality) proxy: Makeham mu(x) = A + B*c^(x-60) fitted exactly to the published q(60) and q(70) of [S1 IV-2] and to the 65-se gidae yeomyeong of the 10th KIDI gyeongheom saengmyeongpyo, 23.7 years male / 27.1 female [REG-R33] [REG-R34]; M A=0.002541101 B=0.000995144 c=1.169560, F A=0.000957743 B=0.000222953 c=1.214404. The gyeongheom saengmyeongpyo is NOT published and this table must never be presented as it"
M,63,0.0041246095,"[std] gaein yeongeum samangnyul (annuitant mortality) proxy: Makeham mu(x) = A + B*c^(x-60) fitted exactly to the published q(60) and q(70) of [S1 IV-2] and to the 65-se gidae yeomyeong of the 10th KIDI gyeongheom saengmyeongpyo, 23.7 years male / 27.1 female [REG-R33] [REG-R34]; M A=0.002541101 B=0.000995144 c=1.169560, F A=0.000957743 B=0.000222953 c=1.214404. The gyeongheom saengmyeongpyo is NOT published and this table must never be presented as it"
M,64,0.0043934058,"[std] gaein yeongeum samangnyul (annuitant mortality) proxy: Makeham mu(x) = A + B*c^(x-60) fitted exactly to the published q(60) and q(70) of [S1 IV-2] and to the 65-se gidae yeomyeong of the 10th KIDI gyeongheom saengmyeongpyo, 23.7 years male / 27.1 female [REG-R33] [REG-R34]; M A=0.002541101 B=0.000995144 c=1.169560, F A=0.000957743 B=0.000222953 c=1.214404. The gyeongheom saengmyeongpyo is NOT published and this table must never be presented as it"
M,65,0.0047076871,"[std] gaein yeongeum samangnyul (annuitant mortality) proxy: Makeham mu(x) = A + B*c^(x-60) fitted exactly to the published q(60) and q(70) of [S1 IV-2] and to the 65-se gidae yeomyeong of the 10th KIDI gyeongheom saengmyeongpyo, 23.7 years male / 27.1 female [REG-R33] [REG-R34]; M A=0.002541101 B=0.000995144 c=1.169560, F A=0.000957743 B=0.000222953 c=1.214404. The gyeongheom saengmyeongpyo is NOT published and this table must never be presented as it"
M,66,0.0050751321,"[std] gaein yeongeum samangnyul (annuitant mortality) proxy: Makeham mu(x) = A + B*c^(x-60) fitted exactly to the published q(60) and q(70) of [S1 IV-2] and to the 65-se gidae yeomyeong of the 10th KIDI gyeongheom saengmyeongpyo, 23.7 years male / 27.1 female [REG-R33] [REG-R34]; M A=0.002541101 B=0.000995144 c=1.169560, F A=0.000957743 B=0.000222953 c=1.214404. The gyeongheom saengmyeongpyo is NOT published and this table must never be presented as it"
M,67,0.0055047089,"[std] gaein yeongeum samangnyul (annuitant mortality) proxy: Makeham mu(x) = A + B*c^(x-60) fitted exactly to the published q(60) and q(70) of [S1 IV-2] and to the 65-se gidae yeomyeong of the 10th KIDI gyeongheom saengmyeongpyo, 23.7 years male / 27.1 female [REG-R33] [REG-R34]; M A=0.002541101 B=0.000995144 c=1.169560, F A=0.000957743 B=0.000222953 c=1.214404. The gyeongheom saengmyeongpyo is NOT published and this table must never be presented as it"
M,68,0.0060068895,"[std] gaein yeongeum samangnyul (annuitant mortality) proxy: Makeham mu(x) = A + B*c^(x-60) fitted exactly to the published q(60) and q(70) of [S1 IV-2] and to the 65-se gidae yeomyeong of the 10th KIDI gyeongheom saengmyeongpyo, 23.7 years male / 27.1 female [REG-R33] [REG-R34]; M A=0.002541101 B=0.000995144 c=1.169560, F A=0.000957743 B=0.000222953 c=1.214404. The gyeongheom saengmyeongpyo is NOT published and this table must never be presented as it"
M,69,0.0065938981,"[std] gaein yeongeum samangnyul (annuitant mortality) proxy: Makeham mu(x) = A + B*c^(x-60) fitted exactly to the published q(60) and q(70) of [S1 IV-2] and to the 65-se gidae yeomyeong of the 10th KIDI gyeongheom saengmyeongpyo, 23.7 years male / 27.1 female [REG-R33] [REG-R34]; M A=0.002541101 B=0.000995144 c=1.169560, F A=0.000957743 B=0.000222953 c=1.214404. The gyeongheom saengmyeongpyo is NOT published and this table must never be presented as it"
M,70,0.0072800000,"[S1 IV-2] published gaein yeongeum samangnyul at boheom nai 70, male, reproduced exactly by the [std] Makeham construction (fit anchor)"
M,71,0.0080818362,"[std] gaein yeongeum samangnyul (annuitant mortality) proxy: Makeham mu(x) = A + B*c^(x-60) fitted exactly to the published q(60) and q(70) of [S1 IV-2] and to the 65-se gidae yeomyeong of the 10th KIDI gyeongheom saengmyeongpyo, 23.7 years male / 27.1 female [REG-R33] [REG-R34]; M A=0.002541101 B=0.000995144 c=1.169560, F A=0.000957743 B=0.000222953 c=1.214404. The gyeongheom saengmyeongpyo is NOT published and this table must never be presented as it"
M,72,0.0090188101,"[std] gaein yeongeum samangnyul (annuitant mortality) proxy: Makeham mu(x) = A + B*c^(x-60) fitted exactly to the published q(60) and q(70) of [S1 IV-2] and to the 65-se gidae yeomyeong of the 10th KIDI gyeongheom saengmyeongpyo, 23.7 years male / 27.1 female [REG-R33] [REG-R34]; M A=0.002541101 B=0.000995144 c=1.169560, F A=0.000957743 B=0.000222953 c=1.214404. The gyeongheom saengmyeongpyo is NOT published and this table must never be presented as it"
M,73,0.0101135344,"[std] gaein yeongeum samangnyul (annuitant mortality) proxy: Makeham mu(x) = A + B*c^(x-60) fitted exactly to the published q(60) and q(70) of [S1 IV-2] and to the 65-se gidae yeomyeong of the 10th KIDI gyeongheom saengmyeongpyo, 23.7 years male / 27.1 female [REG-R33] [REG-R34]; M A=0.002541101 B=0.000995144 c=1.169560, F A=0.000957743 B=0.000222953 c=1.214404. The gyeongheom saengmyeongpyo is NOT published and this table must never be presented as it"
M,74,0.0113923460,"[std] gaein yeongeum samangnyul (annuitant mortality) proxy: Makeham mu(x) = A + B*c^(x-60) fitted exactly to the published q(60) and q(70) of [S1 IV-2] and to the 65-se gidae yeomyeong of the 10th KIDI gyeongheom saengmyeongpyo, 23.7 years male / 27.1 female [REG-R33] [REG-R34]; M A=0.002541101 B=0.000995144 c=1.169560, F A=0.000957743 B=0.000222953 c=1.214404. The gyeongheom saengmyeongpyo is NOT published and this table must never be presented as it"
M,75,0.0128858969,"[std] gaein yeongeum samangnyul (annuitant mortality) proxy: Makeham mu(x) = A + B*c^(x-60) fitted exactly to the published q(60) and q(70) of [S1 IV-2] and to the 65-se gidae yeomyeong of the 10th KIDI gyeongheom saengmyeongpyo, 23.7 years male / 27.1 female [REG-R33] [REG-R34]; M A=0.002541101 B=0.000995144 c=1.169560, F A=0.000957743 B=0.000222953 c=1.214404. The gyeongheom saengmyeongpyo is NOT published and this table must never be presented as it"
M,76,0.0146298319,"[std] gaein yeongeum samangnyul (annuitant mortality) proxy: Makeham mu(x) = A + B*c^(x-60) fitted exactly to the published q(60) and q(70) of [S1 IV-2] and to the 65-se gidae yeomyeong of the 10th KIDI gyeongheom saengmyeongpyo, 23.7 years male / 27.1 female [REG-R33] [REG-R34]; M A=0.002541101 B=0.000995144 c=1.169560, F A=0.000957743 B=0.000222953 c=1.214404. The gyeongheom saengmyeongpyo is NOT published and this table must never be presented as it"
M,77,0.0166655599,"[std] gaein yeongeum samangnyul (annuitant mortality) proxy: Makeham mu(x) = A + B*c^(x-60) fitted exactly to the published q(60) and q(70) of [S1 IV-2] and to the 65-se gidae yeomyeong of the 10th KIDI gyeongheom saengmyeongpyo, 23.7 years male / 27.1 female [REG-R33] [REG-R34]; M A=0.002541101 B=0.000995144 c=1.169560, F A=0.000957743 B=0.000222953 c=1.214404. The gyeongheom saengmyeongpyo is NOT published and this table must never be presented as it"
M,78,0.0190411307,"[std] gaein yeongeum samangnyul (annuitant mortality) proxy: Makeham mu(x) = A + B*c^(x-60) fitted exactly to the published q(60) and q(70) of [S1 IV-2] and to the 65-se gidae yeomyeong of the 10th KIDI gyeongheom saengmyeongpyo, 23.7 years male / 27.1 female [REG-R33] [REG-R34]; M A=0.002541101 B=0.000995144 c=1.169560, F A=0.000957743 B=0.000222953 c=1.214404. The gyeongheom saengmyeongpyo is NOT published and this table must never be presented as it"
M,79,0.0218122231,"[std] gaein yeongeum samangnyul (annuitant mortality) proxy: Makeham mu(x) = A + B*c^(x-60) fitted exactly to the published q(60) and q(70) of [S1 IV-2] and to the 65-se gidae yeomyeong of the 10th KIDI gyeongheom saengmyeongpyo, 23.7 years male / 27.1 female [REG-R33] [REG-R34]; M A=0.002541101 B=0.000995144 c=1.169560, F A=0.000957743 B=0.000222953 c=1.214404. The gyeongheom saengmyeongpyo is NOT published and this table must never be presented as it"
M,80,0.0250432520,"[std] gaein yeongeum samangnyul (annuitant mortality) proxy: Makeham mu(x) = A + B*c^(x-60) fitted exactly to the published q(60) and q(70) of [S1 IV-2] and to the 65-se gidae yeomyeong of the 10th KIDI gyeongheom saengmyeongpyo, 23.7 years male / 27.1 female [REG-R33] [REG-R34]; M A=0.002541101 B=0.000995144 c=1.169560, F A=0.000957743 B=0.000222953 c=1.214404. The gyeongheom saengmyeongpyo is NOT published and this table must never be presented as it"
M,81,0.0288085964,"[std] gaein yeongeum samangnyul (annuitant mortality) proxy: Makeham mu(x) = A + B*c^(x-60) fitted exactly to the published q(60) and q(70) of [S1 IV-2] and to the 65-se gidae yeomyeong of the 10th KIDI gyeongheom saengmyeongpyo, 23.7 years male / 27.1 female [REG-R33] [REG-R34]; M A=0.002541101 B=0.000995144 c=1.169560, F A=0.000957743 B=0.000222953 c=1.214404. The gyeongheom saengmyeongpyo is NOT published and this table must never be presented as it"
M,82,0.0331939469,"[std] gaein yeongeum samangnyul (annuitant mortality) proxy: Makeham mu(x) = A + B*c^(x-60) fitted exactly to the published q(60) and q(70) of [S1 IV-2] and to the 65-se gidae yeomyeong of the 10th KIDI gyeongheom saengmyeongpyo, 23.7 years male / 27.1 female [REG-R33] [REG-R34]; M A=0.002541101 B=0.000995144 c=1.169560, F A=0.000957743 B=0.000222953 c=1.214404. The gyeongheom saengmyeongpyo is NOT published and this table must never be presented as it"
M,83,0.0382977611,"[std] gaein yeongeum samangnyul (annuitant mortality) proxy: Makeham mu(x) = A + B*c^(x-60) fitted exactly to the published q(60) and q(70) of [S1 IV-2] and to the 65-se gidae yeomyeong of the 10th KIDI gyeongheom saengmyeongpyo, 23.7 years male / 27.1 female [REG-R33] [REG-R34]; M A=0.002541101 B=0.000995144 c=1.169560, F A=0.000957743 B=0.000222953 c=1.214404. The gyeongheom saengmyeongpyo is NOT published and this table must never be presented as it"
M,84,0.0442328047,"[std] gaein yeongeum samangnyul (annuitant mortality) proxy: Makeham mu(x) = A + B*c^(x-60) fitted exactly to the published q(60) and q(70) of [S1 IV-2] and to the 65-se gidae yeomyeong of the 10th KIDI gyeongheom saengmyeongpyo, 23.7 years male / 27.1 female [REG-R33] [REG-R34]; M A=0.002541101 B=0.000995144 c=1.169560, F A=0.000957743 B=0.000222953 c=1.214404. The gyeongheom saengmyeongpyo is NOT published and this table must never be presented as it"
M,85,0.0511277406,"[std] gaein yeongeum samangnyul (annuitant mortality) proxy: Makeham mu(x) = A + B*c^(x-60) fitted exactly to the published q(60) and q(70) of [S1 IV-2] and to the 65-se gidae yeomyeong of the 10th KIDI gyeongheom saengmyeongpyo, 23.7 years male / 27.1 female [REG-R33] [REG-R34]; M A=0.002541101 B=0.000995144 c=1.169560, F A=0.000957743 B=0.000222953 c=1.214404. The gyeongheom saengmyeongpyo is NOT published and this table must never be presented as it"
M,86,0.0591287013,"[std] gaein yeongeum samangnyul (annuitant mortality) proxy: Makeham mu(x) = A + B*c^(x-60) fitted exactly to the published q(60) and q(70) of [S1 IV-2] and to the 65-se gidae yeomyeong of the 10th KIDI gyeongheom saengmyeongpyo, 23.7 years male / 27.1 female [REG-R33] [REG-R34]; M A=0.002541101 B=0.000995144 c=1.169560, F A=0.000957743 B=0.000222953 c=1.214404. The gyeongheom saengmyeongpyo is NOT published and this table must never be presented as it"
M,87,0.0684007521,"[std] gaein yeongeum samangnyul (annuitant mortality) proxy: Makeham mu(x) = A + B*c^(x-60) fitted exactly to the published q(60) and q(70) of [S1 IV-2] and to the 65-se gidae yeomyeong of the 10th KIDI gyeongheom saengmyeongpyo, 23.7 years male / 27.1 female [REG-R33] [REG-R34]; M A=0.002541101 B=0.000995144 c=1.169560, F A=0.000957743 B=0.000222953 c=1.214404. The gyeongheom saengmyeongpyo is NOT published and this table must never be presented as it"
M,88,0.0791291091,"[std] gaein yeongeum samangnyul (annuitant mortality) proxy: Makeham mu(x) = A + B*c^(x-60) fitted exactly to the published q(60) and q(70) of [S1 IV-2] and to the 65-se gidae yeomyeong of the 10th KIDI gyeongheom saengmyeongpyo, 23.7 years male / 27.1 female [REG-R33] [REG-R34]; M A=0.002541101 B=0.000995144 c=1.169560, F A=0.000957743 B=0.000222953 c=1.214404. The gyeongheom saengmyeongpyo is NOT published and this table must never be presented as it"
M,89,0.0915199206,"[std] gaein yeongeum samangnyul (annuitant mortality) proxy: Makeham mu(x) = A + B*c^(x-60) fitted exactly to the published q(60) and q(70) of [S1 IV-2] and to the 65-se gidae yeomyeong of the 10th KIDI gyeongheom saengmyeongpyo, 23.7 years male / 27.1 female [REG-R33] [REG-R34]; M A=0.002541101 B=0.000995144 c=1.169560, F A=0.000957743 B=0.000222953 c=1.214404. The gyeongheom saengmyeongpyo is NOT published and this table must never be presented as it"
M,90,0.1058003527,"[std] gaein yeongeum samangnyul (annuitant mortality) proxy: Makeham mu(x) = A + B*c^(x-60) fitted exactly to the published q(60) and q(70) of [S1 IV-2] and to the 65-se gidae yeomyeong of the 10th KIDI gyeongheom saengmyeongpyo, 23.7 years male / 27.1 female [REG-R33] [REG-R34]; M A=0.002541101 B=0.000995144 c=1.169560, F A=0.000957743 B=0.000222953 c=1.214404. The gyeongheom saengmyeongpyo is NOT published and this table must never be presented as it"
M,91,0.1222176340,"[std] gaein yeongeum samangnyul (annuitant mortality) proxy: Makeham mu(x) = A + B*c^(x-60) fitted exactly to the published q(60) and q(70) of [S1 IV-2] and to the 65-se gidae yeomyeong of the 10th KIDI gyeongheom saengmyeongpyo, 23.7 years male / 27.1 female [REG-R33] [REG-R34]; M A=0.002541101 B=0.000995144 c=1.169560, F A=0.000957743 B=0.000222953 c=1.214404. The gyeongheom saengmyeongpyo is NOT published and this table must never be presented as it"
M,92,0.1410366151,"[std] gaein yeongeum samangnyul (annuitant mortality) proxy: Makeham mu(x) = A + B*c^(x-60) fitted exactly to the published q(60) and q(70) of [S1 IV-2] and to the 65-se gidae yeomyeong of the 10th KIDI gyeongheom saengmyeongpyo, 23.7 years male / 27.1 female [REG-R33] [REG-R34]; M A=0.002541101 B=0.000995144 c=1.169560, F A=0.000957743 B=0.000222953 c=1.214404. The gyeongheom saengmyeongpyo is NOT published and this table must never be presented as it"
M,93,0.1625352837,"[std] gaein yeongeum samangnyul (annuitant mortality) proxy: Makeham mu(x) = A + B*c^(x-60) fitted exactly to the published q(60) and q(70) of [S1 IV-2] and to the 65-se gidae yeomyeong of the 10th KIDI gyeongheom saengmyeongpyo, 23.7 years male / 27.1 female [REG-R33] [REG-R34]; M A=0.002541101 B=0.000995144 c=1.169560, F A=0.000957743 B=0.000222953 c=1.214404. The gyeongheom saengmyeongpyo is NOT published and this table must never be presented as it"
M,94,0.1869975642,"[std] gaein yeongeum samangnyul (annuitant mortality) proxy: Makeham mu(x) = A + B*c^(x-60) fitted exactly to the published q(60) and q(70) of [S1 IV-2] and to the 65-se gidae yeomyeong of the 10th KIDI gyeongheom saengmyeongpyo, 23.7 years male / 27.1 female [REG-R33] [REG-R34]; M A=0.002541101 B=0.000995144 c=1.169560, F A=0.000957743 B=0.000222953 c=1.214404. The gyeongheom saengmyeongpyo is NOT published and this table must never be presented as it"
M,95,0.2147026249,"[std] gaein yeongeum samangnyul (annuitant mortality) proxy: Makeham mu(x) = A + B*c^(x-60) fitted exactly to the published q(60) and q(70) of [S1 IV-2] and to the 65-se gidae yeomyeong of the 10th KIDI gyeongheom saengmyeongpyo, 23.7 years male / 27.1 female [REG-R33] [REG-R34]; M A=0.002541101 B=0.000995144 c=1.169560, F A=0.000957743 B=0.000222953 c=1.214404. The gyeongheom saengmyeongpyo is NOT published and this table must never be presented as it"
M,96,0.2459098616,"[std] gaein yeongeum samangnyul (annuitant mortality) proxy: Makeham mu(x) = A + B*c^(x-60) fitted exactly to the published q(60) and q(70) of [S1 IV-2] and to the 65-se gidae yeomyeong of the 10th KIDI gyeongheom saengmyeongpyo, 23.7 years male / 27.1 female [REG-R33] [REG-R34]; M A=0.002541101 B=0.000995144 c=1.169560, F A=0.000957743 B=0.000222953 c=1.214404. The gyeongheom saengmyeongpyo is NOT published and this table must never be presented as it"
M,97,0.2808387550,"[std] gaein yeongeum samangnyul (annuitant mortality) proxy: Makeham mu(x) = A + B*c^(x-60) fitted exactly to the published q(60) and q(70) of [S1 IV-2] and to the 65-se gidae yeomyeong of the 10th KIDI gyeongheom saengmyeongpyo, 23.7 years male / 27.1 female [REG-R33] [REG-R34]; M A=0.002541101 B=0.000995144 c=1.169560, F A=0.000957743 B=0.000222953 c=1.214404. The gyeongheom saengmyeongpyo is NOT published and this table must never be presented as it"
M,98,0.3196429878,"[std] gaein yeongeum samangnyul (annuitant mortality) proxy: Makeham mu(x) = A + B*c^(x-60) fitted exactly to the published q(60) and q(70) of [S1 IV-2] and to the 65-se gidae yeomyeong of the 10th KIDI gyeongheom saengmyeongpyo, 23.7 years male / 27.1 female [REG-R33] [REG-R34]; M A=0.002541101 B=0.000995144 c=1.169560, F A=0.000957743 B=0.000222953 c=1.214404. The gyeongheom saengmyeongpyo is NOT published and this table must never be presented as it"
