sex,age,mort_rate,provenance
M,25,0.00043223,"[std] CONSTRUCTED: log-linear in ln q between the anchors at 20 and 40 [S2] [S8]; not a 경험생명표 rate - the 제10회 table is not published in full, only its 평균수명 and 기대여명 summary [REG-R33] [REG-R34]"
M,26,0.00045217,"[std] CONSTRUCTED: log-linear in ln q between the anchors at 20 and 40 [S2] [S8]; not a 경험생명표 rate - the 제10회 table is not published in full, only its 평균수명 and 기대여명 summary [REG-R33] [REG-R34]"
M,27,0.00047302,"[std] CONSTRUCTED: log-linear in ln q between the anchors at 20 and 40 [S2] [S8]; not a 경험생명표 rate - the 제10회 table is not published in full, only its 평균수명 and 기대여명 summary [REG-R33] [REG-R34]"
M,28,0.00049483,"[std] CONSTRUCTED: log-linear in ln q between the anchors at 20 and 40 [S2] [S8]; not a 경험생명표 rate - the 제10회 table is not published in full, only its 평균수명 and 기대여명 summary [REG-R33] [REG-R34]"
M,29,0.00051765,"[std] CONSTRUCTED: log-linear in ln q between the anchors at 20 and 40 [S2] [S8]; not a 경험생명표 rate - the 제10회 table is not published in full, only its 평균수명 and 기대여명 summary [REG-R33] [REG-R34]"
M,30,0.00054153,"[std] CONSTRUCTED: log-linear in ln q between the anchors at 20 and 40 [S2] [S8]; not a 경험생명표 rate - the 제10회 table is not published in full, only its 평균수명 and 기대여명 summary [REG-R33] [REG-R34]"
M,31,0.0005665,"[std] CONSTRUCTED: log-linear in ln q between the anchors at 20 and 40 [S2] [S8]; not a 경험생명표 rate - the 제10회 table is not published in full, only its 평균수명 and 기대여명 summary [REG-R33] [REG-R34]"
M,32,0.00059262,"[std] CONSTRUCTED: log-linear in ln q between the anchors at 20 and 40 [S2] [S8]; not a 경험생명표 rate - the 제10회 table is not published in full, only its 평균수명 and 기대여명 summary [REG-R33] [REG-R34]"
M,33,0.00061995,"[std] CONSTRUCTED: log-linear in ln q between the anchors at 20 and 40 [S2] [S8]; not a 경험생명표 rate - the 제10회 table is not published in full, only its 평균수명 and 기대여명 summary [REG-R33] [REG-R34]"
M,34,0.00064854,"[std] CONSTRUCTED: log-linear in ln q between the anchors at 20 and 40 [S2] [S8]; not a 경험생명표 rate - the 제10회 table is not published in full, only its 평균수명 and 기대여명 summary [REG-R33] [REG-R34]"
M,35,0.00067845,"[std] CONSTRUCTED: log-linear in ln q between the anchors at 20 and 40 [S2] [S8]; not a 경험생명표 rate - the 제10회 table is not published in full, only its 평균수명 and 기대여명 summary [REG-R33] [REG-R34]"
M,36,0.00070974,"[std] CONSTRUCTED: log-linear in ln q between the anchors at 20 and 40 [S2] [S8]; not a 경험생명표 rate - the 제10회 table is not published in full, only its 평균수명 and 기대여명 summary [REG-R33] [REG-R34]"
M,37,0.00074247,"[std] CONSTRUCTED: log-linear in ln q between the anchors at 20 and 40 [S2] [S8]; not a 경험생명표 rate - the 제10회 table is not published in full, only its 평균수명 and 기대여명 summary [REG-R33] [REG-R34]"
M,38,0.00077671,"[std] CONSTRUCTED: log-linear in ln q between the anchors at 20 and 40 [S2] [S8]; not a 경험생명표 rate - the 제10회 table is not published in full, only its 평균수명 and 기대여명 summary [REG-R33] [REG-R34]"
M,39,0.00081253,"[std] CONSTRUCTED: log-linear in ln q between the anchors at 20 and 40 [S2] [S8]; not a 경험생명표 rate - the 제10회 table is not published in full, only its 평균수명 and 기대여명 summary [REG-R33] [REG-R34]"
M,40,0.00085,"[std] ANCHOR at male 40 - the mean of the only two Korean insured mortality rates in the public domain at this age and sex: 0.00078 from the 하나생명 상품요약서 [S2] and 0.00092 from the KDB생명 one [S8]; the two rates are sourced, taking their mean is the standardization"
M,41,0.00092944,"[std] CONSTRUCTED: log-linear in ln q between the anchors at 40 and 60 [S2] [S8]; not a 경험생명표 rate - the 제10회 table is not published in full, only its 평균수명 and 기대여명 summary [REG-R33] [REG-R34]"
M,42,0.0010163,"[std] CONSTRUCTED: log-linear in ln q between the anchors at 40 and 60 [S2] [S8]; not a 경험생명표 rate - the 제10회 table is not published in full, only its 평균수명 and 기대여명 summary [REG-R33] [REG-R34]"
M,43,0.00111127,"[std] CONSTRUCTED: log-linear in ln q between the anchors at 40 and 60 [S2] [S8]; not a 경험생명표 rate - the 제10회 table is not published in full, only its 평균수명 and 기대여명 summary [REG-R33] [REG-R34]"
M,44,0.00121513,"[std] CONSTRUCTED: log-linear in ln q between the anchors at 40 and 60 [S2] [S8]; not a 경험생명표 rate - the 제10회 table is not published in full, only its 평균수명 and 기대여명 summary [REG-R33] [REG-R34]"
M,45,0.00132869,"[std] CONSTRUCTED: log-linear in ln q between the anchors at 40 and 60 [S2] [S8]; not a 경험생명표 rate - the 제10회 table is not published in full, only its 평균수명 and 기대여명 summary [REG-R33] [REG-R34]"
M,46,0.00145286,"[std] CONSTRUCTED: log-linear in ln q between the anchors at 40 and 60 [S2] [S8]; not a 경험생명표 rate - the 제10회 table is not published in full, only its 평균수명 and 기대여명 summary [REG-R33] [REG-R34]"
M,47,0.00158864,"[std] CONSTRUCTED: log-linear in ln q between the anchors at 40 and 60 [S2] [S8]; not a 경험생명표 rate - the 제10회 table is not published in full, only its 평균수명 and 기대여명 summary [REG-R33] [REG-R34]"
M,48,0.0017371,"[std] CONSTRUCTED: log-linear in ln q between the anchors at 40 and 60 [S2] [S8]; not a 경험생명표 rate - the 제10회 table is not published in full, only its 평균수명 and 기대여명 summary [REG-R33] [REG-R34]"
M,49,0.00189944,"[std] CONSTRUCTED: log-linear in ln q between the anchors at 40 and 60 [S2] [S8]; not a 경험생명표 rate - the 제10회 table is not published in full, only its 평균수명 and 기대여명 summary [REG-R33] [REG-R34]"
M,50,0.00207696,"[std] CONSTRUCTED: log-linear in ln q between the anchors at 40 and 60 [S2] [S8]; not a 경험생명표 rate - the 제10회 table is not published in full, only its 평균수명 and 기대여명 summary [REG-R33] [REG-R34]"
M,51,0.00227106,"[std] CONSTRUCTED: log-linear in ln q between the anchors at 40 and 60 [S2] [S8]; not a 경험생명표 rate - the 제10회 table is not published in full, only its 평균수명 and 기대여명 summary [REG-R33] [REG-R34]"
M,52,0.0024833,"[std] CONSTRUCTED: log-linear in ln q between the anchors at 40 and 60 [S2] [S8]; not a 경험생명표 rate - the 제10회 table is not published in full, only its 평균수명 and 기대여명 summary [REG-R33] [REG-R34]"
M,53,0.00271538,"[std] CONSTRUCTED: log-linear in ln q between the anchors at 40 and 60 [S2] [S8]; not a 경험생명표 rate - the 제10회 table is not published in full, only its 평균수명 and 기대여명 summary [REG-R33] [REG-R34]"
M,54,0.00296914,"[std] CONSTRUCTED: log-linear in ln q between the anchors at 40 and 60 [S2] [S8]; not a 경험생명표 rate - the 제10회 table is not published in full, only its 평균수명 and 기대여명 summary [REG-R33] [REG-R34]"
M,55,0.00324662,"[std] CONSTRUCTED: log-linear in ln q between the anchors at 40 and 60 [S2] [S8]; not a 경험생명표 rate - the 제10회 table is not published in full, only its 평균수명 and 기대여명 summary [REG-R33] [REG-R34]"
M,56,0.00355003,"[std] CONSTRUCTED: log-linear in ln q between the anchors at 40 and 60 [S2] [S8]; not a 경험생명표 rate - the 제10회 table is not published in full, only its 평균수명 and 기대여명 summary [REG-R33] [REG-R34]"
M,57,0.0038818,"[std] CONSTRUCTED: log-linear in ln q between the anchors at 40 and 60 [S2] [S8]; not a 경험생명표 rate - the 제10회 table is not published in full, only its 평균수명 and 기대여명 summary [REG-R33] [REG-R34]"
M,58,0.00424458,"[std] CONSTRUCTED: log-linear in ln q between the anchors at 40 and 60 [S2] [S8]; not a 경험생명표 rate - the 제10회 table is not published in full, only its 평균수명 and 기대여명 summary [REG-R33] [REG-R34]"
M,59,0.00464125,"[std] CONSTRUCTED: log-linear in ln q between the anchors at 40 and 60 [S2] [S8]; not a 경험생명표 rate - the 제10회 table is not published in full, only its 평균수명 and 기대여명 summary [REG-R33] [REG-R34]"
M,60,0.005075,"[std] ANCHOR at male 60 - the mean of the only two Korean insured mortality rates in the public domain at this age and sex: 0.00455 from the 하나생명 상품요약서 [S2] and 0.0056 from the KDB생명 one [S8]; the two rates are sourced, taking their mean is the standardization"
M,61,0.00551816,"[std] CONSTRUCTED: Gompertz in ln q above the age-60 anchor with a quadratic deceleration term, b = 0.083490 and c = 0.00022858 solved so that 65세 기대여명 is 23.7 years - the 국가데이터처 완전생명표 figure of 19.5 [REG-R38] plus the gap to the reported 제10회 경험생명표 figure [REG-R33] - and q(115) = 1"
M,62,0.00600277,"[std] CONSTRUCTED: Gompertz in ln q above the age-60 anchor with a quadratic deceleration term, b = 0.083490 and c = 0.00022858 solved so that 65세 기대여명 is 23.7 years - the 국가데이터처 완전생명표 figure of 19.5 [REG-R38] plus the gap to the reported 제10회 경험생명표 figure [REG-R33] - and q(115) = 1"
M,63,0.00653292,"[std] CONSTRUCTED: Gompertz in ln q above the age-60 anchor with a quadratic deceleration term, b = 0.083490 and c = 0.00022858 solved so that 65세 기대여명 is 23.7 years - the 국가데이터처 완전생명표 figure of 19.5 [REG-R38] plus the gap to the reported 제10회 경험생명표 figure [REG-R33] - and q(115) = 1"
M,64,0.00711315,"[std] CONSTRUCTED: Gompertz in ln q above the age-60 anchor with a quadratic deceleration term, b = 0.083490 and c = 0.00022858 solved so that 65세 기대여명 is 23.7 years - the 국가데이터처 완전생명표 figure of 19.5 [REG-R38] plus the gap to the reported 제10회 경험생명표 figure [REG-R33] - and q(115) = 1"
M,65,0.00774845,"[std] CONSTRUCTED: Gompertz in ln q above the age-60 anchor with a quadratic deceleration term, b = 0.083490 and c = 0.00022858 solved so that 65세 기대여명 is 23.7 years - the 국가데이터처 완전생명표 figure of 19.5 [REG-R38] plus the gap to the reported 제10회 경험생명표 figure [REG-R33] - and q(115) = 1"
M,66,0.00844435,"[std] CONSTRUCTED: Gompertz in ln q above the age-60 anchor with a quadratic deceleration term, b = 0.083490 and c = 0.00022858 solved so that 65세 기대여명 is 23.7 years - the 국가데이터처 완전생명표 figure of 19.5 [REG-R38] plus the gap to the reported 제10회 경험생명표 figure [REG-R33] - and q(115) = 1"
M,67,0.00920695,"[std] CONSTRUCTED: Gompertz in ln q above the age-60 anchor with a quadratic deceleration term, b = 0.083490 and c = 0.00022858 solved so that 65세 기대여명 is 23.7 years - the 국가데이터처 완전생명표 figure of 19.5 [REG-R38] plus the gap to the reported 제10회 경험생명표 figure [REG-R33] - and q(115) = 1"
M,68,0.01004302,"[std] CONSTRUCTED: Gompertz in ln q above the age-60 anchor with a quadratic deceleration term, b = 0.083490 and c = 0.00022858 solved so that 65세 기대여명 is 23.7 years - the 국가데이터처 완전생명표 figure of 19.5 [REG-R38] plus the gap to the reported 제10회 경험생명표 figure [REG-R33] - and q(115) = 1"
M,69,0.01096002,"[std] CONSTRUCTED: Gompertz in ln q above the age-60 anchor with a quadratic deceleration term, b = 0.083490 and c = 0.00022858 solved so that 65세 기대여명 is 23.7 years - the 국가데이터처 완전생명표 figure of 19.5 [REG-R38] plus the gap to the reported 제10회 경험생명표 figure [REG-R33] - and q(115) = 1"
M,70,0.01196622,"[std] CONSTRUCTED: Gompertz in ln q above the age-60 anchor with a quadratic deceleration term, b = 0.083490 and c = 0.00022858 solved so that 65세 기대여명 is 23.7 years - the 국가데이터처 완전생명표 figure of 19.5 [REG-R38] plus the gap to the reported 제10회 경험생명표 figure [REG-R33] - and q(115) = 1"
M,71,0.01307076,"[std] CONSTRUCTED: Gompertz in ln q above the age-60 anchor with a quadratic deceleration term, b = 0.083490 and c = 0.00022858 solved so that 65세 기대여명 is 23.7 years - the 국가데이터처 완전생명표 figure of 19.5 [REG-R38] plus the gap to the reported 제10회 경험생명표 figure [REG-R33] - and q(115) = 1"
M,72,0.01428379,"[std] CONSTRUCTED: Gompertz in ln q above the age-60 anchor with a quadratic deceleration term, b = 0.083490 and c = 0.00022858 solved so that 65세 기대여명 is 23.7 years - the 국가데이터처 완전생명표 figure of 19.5 [REG-R38] plus the gap to the reported 제10회 경험생명표 figure [REG-R33] - and q(115) = 1"
M,73,0.01561654,"[std] CONSTRUCTED: Gompertz in ln q above the age-60 anchor with a quadratic deceleration term, b = 0.083490 and c = 0.00022858 solved so that 65세 기대여명 is 23.7 years - the 국가데이터처 완전생명표 figure of 19.5 [REG-R38] plus the gap to the reported 제10회 경험생명표 figure [REG-R33] - and q(115) = 1"
M,74,0.01708144,"[std] CONSTRUCTED: Gompertz in ln q above the age-60 anchor with a quadratic deceleration term, b = 0.083490 and c = 0.00022858 solved so that 65세 기대여명 is 23.7 years - the 국가데이터처 완전생명표 figure of 19.5 [REG-R38] plus the gap to the reported 제10회 경험생명표 figure [REG-R33] - and q(115) = 1"
M,75,0.0186923,"[std] CONSTRUCTED: Gompertz in ln q above the age-60 anchor with a quadratic deceleration term, b = 0.083490 and c = 0.00022858 solved so that 65세 기대여명 is 23.7 years - the 국가데이터처 완전생명표 figure of 19.5 [REG-R38] plus the gap to the reported 제10회 경험생명표 figure [REG-R33] - and q(115) = 1"
M,76,0.02046442,"[std] CONSTRUCTED: Gompertz in ln q above the age-60 anchor with a quadratic deceleration term, b = 0.083490 and c = 0.00022858 solved so that 65세 기대여명 is 23.7 years - the 국가데이터처 완전생명표 figure of 19.5 [REG-R38] plus the gap to the reported 제10회 경험생명표 figure [REG-R33] - and q(115) = 1"
M,77,0.0224148,"[std] CONSTRUCTED: Gompertz in ln q above the age-60 anchor with a quadratic deceleration term, b = 0.083490 and c = 0.00022858 solved so that 65세 기대여명 is 23.7 years - the 국가데이터처 완전생명표 figure of 19.5 [REG-R38] plus the gap to the reported 제10회 경험생명표 figure [REG-R33] - and q(115) = 1"
M,78,0.02456228,"[std] CONSTRUCTED: Gompertz in ln q above the age-60 anchor with a quadratic deceleration term, b = 0.083490 and c = 0.00022858 solved so that 65세 기대여명 is 23.7 years - the 국가데이터처 완전생명표 figure of 19.5 [REG-R38] plus the gap to the reported 제10회 경험생명표 figure [REG-R33] - and q(115) = 1"
M,79,0.02692782,"[std] CONSTRUCTED: Gompertz in ln q above the age-60 anchor with a quadratic deceleration term, b = 0.083490 and c = 0.00022858 solved so that 65세 기대여명 is 23.7 years - the 국가데이터처 완전생명표 figure of 19.5 [REG-R38] plus the gap to the reported 제10회 경험생명표 figure [REG-R33] - and q(115) = 1"
M,80,0.02953467,"[std] CONSTRUCTED: Gompertz in ln q above the age-60 anchor with a quadratic deceleration term, b = 0.083490 and c = 0.00022858 solved so that 65세 기대여명 is 23.7 years - the 국가데이터처 완전생명표 figure of 19.5 [REG-R38] plus the gap to the reported 제10회 경험생명표 figure [REG-R33] - and q(115) = 1"
M,81,0.0324087,"[std] CONSTRUCTED: Gompertz in ln q above the age-60 anchor with a quadratic deceleration term, b = 0.083490 and c = 0.00022858 solved so that 65세 기대여명 is 23.7 years - the 국가데이터처 완전생명표 figure of 19.5 [REG-R38] plus the gap to the reported 제10회 경험생명표 figure [REG-R33] - and q(115) = 1"
M,82,0.03557867,"[std] CONSTRUCTED: Gompertz in ln q above the age-60 anchor with a quadratic deceleration term, b = 0.083490 and c = 0.00022858 solved so that 65세 기대여명 is 23.7 years - the 국가데이터처 완전생명표 figure of 19.5 [REG-R38] plus the gap to the reported 제10회 경험생명표 figure [REG-R33] - and q(115) = 1"
M,83,0.03907656,"[std] CONSTRUCTED: Gompertz in ln q above the age-60 anchor with a quadratic deceleration term, b = 0.083490 and c = 0.00022858 solved so that 65세 기대여명 is 23.7 years - the 국가데이터처 완전생명표 figure of 19.5 [REG-R38] plus the gap to the reported 제10회 경험생명표 figure [REG-R33] - and q(115) = 1"
M,84,0.04293797,"[std] CONSTRUCTED: Gompertz in ln q above the age-60 anchor with a quadratic deceleration term, b = 0.083490 and c = 0.00022858 solved so that 65세 기대여명 is 23.7 years - the 국가데이터처 완전생명표 figure of 19.5 [REG-R38] plus the gap to the reported 제10회 경험생명표 figure [REG-R33] - and q(115) = 1"
M,85,0.04720252,"[std] CONSTRUCTED: Gompertz in ln q above the age-60 anchor with a quadratic deceleration term, b = 0.083490 and c = 0.00022858 solved so that 65세 기대여명 is 23.7 years - the 국가데이터처 완전생명표 figure of 19.5 [REG-R38] plus the gap to the reported 제10회 경험생명표 figure [REG-R33] - and q(115) = 1"
M,86,0.05191436,"[std] CONSTRUCTED: Gompertz in ln q above the age-60 anchor with a quadratic deceleration term, b = 0.083490 and c = 0.00022858 solved so that 65세 기대여명 is 23.7 years - the 국가데이터처 완전생명표 figure of 19.5 [REG-R38] plus the gap to the reported 제10회 경험생명표 figure [REG-R33] - and q(115) = 1"
M,87,0.05712264,"[std] CONSTRUCTED: Gompertz in ln q above the age-60 anchor with a quadratic deceleration term, b = 0.083490 and c = 0.00022858 solved so that 65세 기대여명 is 23.7 years - the 국가데이터처 완전생명표 figure of 19.5 [REG-R38] plus the gap to the reported 제10회 경험생명표 figure [REG-R33] - and q(115) = 1"
M,88,0.06288218,"[std] CONSTRUCTED: Gompertz in ln q above the age-60 anchor with a quadratic deceleration term, b = 0.083490 and c = 0.00022858 solved so that 65세 기대여명 is 23.7 years - the 국가데이터처 완전생명표 figure of 19.5 [REG-R38] plus the gap to the reported 제10회 경험생명표 figure [REG-R33] - and q(115) = 1"
M,89,0.0692541,"[std] CONSTRUCTED: Gompertz in ln q above the age-60 anchor with a quadratic deceleration term, b = 0.083490 and c = 0.00022858 solved so that 65세 기대여명 is 23.7 years - the 국가데이터처 완전생명표 figure of 19.5 [REG-R38] plus the gap to the reported 제10회 경험생명표 figure [REG-R33] - and q(115) = 1"
M,90,0.07630657,"[std] CONSTRUCTED: Gompertz in ln q above the age-60 anchor with a quadratic deceleration term, b = 0.083490 and c = 0.00022858 solved so that 65세 기대여명 is 23.7 years - the 국가데이터처 완전생명표 figure of 19.5 [REG-R38] plus the gap to the reported 제10회 경험생명표 figure [REG-R33] - and q(115) = 1"
M,91,0.08411567,"[std] CONSTRUCTED: Gompertz in ln q above the age-60 anchor with a quadratic deceleration term, b = 0.083490 and c = 0.00022858 solved so that 65세 기대여명 is 23.7 years - the 국가데이터처 완전생명표 figure of 19.5 [REG-R38] plus the gap to the reported 제10회 경험생명표 figure [REG-R33] - and q(115) = 1"
M,92,0.09276635,"[std] CONSTRUCTED: Gompertz in ln q above the age-60 anchor with a quadratic deceleration term, b = 0.083490 and c = 0.00022858 solved so that 65세 기대여명 is 23.7 years - the 국가데이터처 완전생명표 figure of 19.5 [REG-R38] plus the gap to the reported 제10회 경험생명표 figure [REG-R33] - and q(115) = 1"
M,93,0.10235346,"[std] CONSTRUCTED: Gompertz in ln q above the age-60 anchor with a quadratic deceleration term, b = 0.083490 and c = 0.00022858 solved so that 65세 기대여명 is 23.7 years - the 국가데이터처 완전생명표 figure of 19.5 [REG-R38] plus the gap to the reported 제10회 경험생명표 figure [REG-R33] - and q(115) = 1"
M,94,0.11298301,"[std] CONSTRUCTED: Gompertz in ln q above the age-60 anchor with a quadratic deceleration term, b = 0.083490 and c = 0.00022858 solved so that 65세 기대여명 is 23.7 years - the 국가데이터처 완전생명표 figure of 19.5 [REG-R38] plus the gap to the reported 제10회 경험생명표 figure [REG-R33] - and q(115) = 1"
M,95,0.12477348,"[std] CONSTRUCTED: Gompertz in ln q above the age-60 anchor with a quadratic deceleration term, b = 0.083490 and c = 0.00022858 solved so that 65세 기대여명 is 23.7 years - the 국가데이터처 완전생명표 figure of 19.5 [REG-R38] plus the gap to the reported 제10회 경험생명표 figure [REG-R33] - and q(115) = 1"
M,96,0.13785738,"[std] CONSTRUCTED: Gompertz in ln q above the age-60 anchor with a quadratic deceleration term, b = 0.083490 and c = 0.00022858 solved so that 65세 기대여명 is 23.7 years - the 국가데이터처 완전생명표 figure of 19.5 [REG-R38] plus the gap to the reported 제10회 경험생명표 figure [REG-R33] - and q(115) = 1"
M,97,0.15238291,"[std] CONSTRUCTED: Gompertz in ln q above the age-60 anchor with a quadratic deceleration term, b = 0.083490 and c = 0.00022858 solved so that 65세 기대여명 is 23.7 years - the 국가데이터처 완전생명표 figure of 19.5 [REG-R38] plus the gap to the reported 제10회 경험생명표 figure [REG-R33] - and q(115) = 1"
M,98,0.16851597,"[std] CONSTRUCTED: Gompertz in ln q above the age-60 anchor with a quadratic deceleration term, b = 0.083490 and c = 0.00022858 solved so that 65세 기대여명 is 23.7 years - the 국가데이터처 완전생명표 figure of 19.5 [REG-R38] plus the gap to the reported 제10회 경험생명표 figure [REG-R33] - and q(115) = 1"
M,99,0.18644227,"[std] CONSTRUCTED: Gompertz in ln q above the age-60 anchor with a quadratic deceleration term, b = 0.083490 and c = 0.00022858 solved so that 65세 기대여명 is 23.7 years - the 국가데이터처 완전생명표 figure of 19.5 [REG-R38] plus the gap to the reported 제10회 경험생명표 figure [REG-R33] - and q(115) = 1"
M,100,0.20636987,"[std] CONSTRUCTED: Gompertz in ln q above the age-60 anchor with a quadratic deceleration term, b = 0.083490 and c = 0.00022858 solved so that 65세 기대여명 is 23.7 years - the 국가데이터처 완전생명표 figure of 19.5 [REG-R38] plus the gap to the reported 제10회 경험생명표 figure [REG-R33] - and q(115) = 1"
M,101,0.22853184,"[std] CONSTRUCTED: Gompertz in ln q above the age-60 anchor with a quadratic deceleration term, b = 0.083490 and c = 0.00022858 solved so that 65세 기대여명 is 23.7 years - the 국가데이터처 완전생명표 figure of 19.5 [REG-R38] plus the gap to the reported 제10회 경험생명표 figure [REG-R33] - and q(115) = 1"
M,102,0.2531895,"[std] CONSTRUCTED: Gompertz in ln q above the age-60 anchor with a quadratic deceleration term, b = 0.083490 and c = 0.00022858 solved so that 65세 기대여명 is 23.7 years - the 국가데이터처 완전생명표 figure of 19.5 [REG-R38] plus the gap to the reported 제10회 경험생명표 figure [REG-R33] - and q(115) = 1"
M,103,0.28063589,"[std] CONSTRUCTED: Gompertz in ln q above the age-60 anchor with a quadratic deceleration term, b = 0.083490 and c = 0.00022858 solved so that 65세 기대여명 is 23.7 years - the 국가데이터처 완전생명표 figure of 19.5 [REG-R38] plus the gap to the reported 제10회 경험생명표 figure [REG-R33] - and q(115) = 1"
M,104,0.31119978,"[std] CONSTRUCTED: Gompertz in ln q above the age-60 anchor with a quadratic deceleration term, b = 0.083490 and c = 0.00022858 solved so that 65세 기대여명 is 23.7 years - the 국가데이터처 완전생명표 figure of 19.5 [REG-R38] plus the gap to the reported 제10회 경험생명표 figure [REG-R33] - and q(115) = 1"
M,105,0.34525016,"[std] CONSTRUCTED: Gompertz in ln q above the age-60 anchor with a quadratic deceleration term, b = 0.083490 and c = 0.00022858 solved so that 65세 기대여명 is 23.7 years - the 국가데이터처 완전생명표 figure of 19.5 [REG-R38] plus the gap to the reported 제10회 경험생명표 figure [REG-R33] - and q(115) = 1"
M,106,0.38320137,"[std] CONSTRUCTED: Gompertz in ln q above the age-60 anchor with a quadratic deceleration term, b = 0.083490 and c = 0.00022858 solved so that 65세 기대여명 is 23.7 years - the 국가데이터처 완전생명표 figure of 19.5 [REG-R38] plus the gap to the reported 제10회 경험생명표 figure [REG-R33] - and q(115) = 1"
M,107,0.4255188,"[std] CONSTRUCTED: Gompertz in ln q above the age-60 anchor with a quadratic deceleration term, b = 0.083490 and c = 0.00022858 solved so that 65세 기대여명 is 23.7 years - the 국가데이터처 완전생명표 figure of 19.5 [REG-R38] plus the gap to the reported 제10회 경험생명표 figure [REG-R33] - and q(115) = 1"
M,108,0.47272547,"[std] CONSTRUCTED: Gompertz in ln q above the age-60 anchor with a quadratic deceleration term, b = 0.083490 and c = 0.00022858 solved so that 65세 기대여명 is 23.7 years - the 국가데이터처 완전생명표 figure of 19.5 [REG-R38] plus the gap to the reported 제10회 경험생명표 figure [REG-R33] - and q(115) = 1"
M,109,0.52540934,"[std] CONSTRUCTED: Gompertz in ln q above the age-60 anchor with a quadratic deceleration term, b = 0.083490 and c = 0.00022858 solved so that 65세 기대여명 is 23.7 years - the 국가데이터처 완전생명표 figure of 19.5 [REG-R38] plus the gap to the reported 제10회 경험생명표 figure [REG-R33] - and q(115) = 1"
M,110,0.58423172,"[std] CONSTRUCTED: Gompertz in ln q above the age-60 anchor with a quadratic deceleration term, b = 0.083490 and c = 0.00022858 solved so that 65세 기대여명 is 23.7 years - the 국가데이터처 완전생명표 figure of 19.5 [REG-R38] plus the gap to the reported 제10회 경험생명표 figure [REG-R33] - and q(115) = 1"
M,111,0.64993663,"[std] CONSTRUCTED: Gompertz in ln q above the age-60 anchor with a quadratic deceleration term, b = 0.083490 and c = 0.00022858 solved so that 65세 기대여명 is 23.7 years - the 국가데이터처 완전생명표 figure of 19.5 [REG-R38] plus the gap to the reported 제10회 경험생명표 figure [REG-R33] - and q(115) = 1"
M,112,0.72336159,"[std] CONSTRUCTED: Gompertz in ln q above the age-60 anchor with a quadratic deceleration term, b = 0.083490 and c = 0.00022858 solved so that 65세 기대여명 is 23.7 years - the 국가데이터처 완전생명표 figure of 19.5 [REG-R38] plus the gap to the reported 제10회 경험생명표 figure [REG-R33] - and q(115) = 1"
M,113,0.80544969,"[std] CONSTRUCTED: Gompertz in ln q above the age-60 anchor with a quadratic deceleration term, b = 0.083490 and c = 0.00022858 solved so that 65세 기대여명 is 23.7 years - the 국가데이터처 완전생명표 figure of 19.5 [REG-R38] plus the gap to the reported 제10회 경험생명표 figure [REG-R33] - and q(115) = 1"
