sex,age,mort_rate,provenance
M,29,0.00108820,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,30,0.00109848,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,31,0.00111017,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,32,0.00112344,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,33,0.00113852,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,34,0.00115565,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,35,0.00117512,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,36,0.00119724,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,37,0.00122236,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,38,0.00125091,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,39,0.00128334,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,40,0.00132019,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,41,0.00136205,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,42,0.00140961,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,43,0.00146364,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,44,0.00152503,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,45,0.00159477,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,46,0.00167400,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,47,0.00176400,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,48,0.00186626,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,49,0.00198242,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,50,0.00211438,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,51,0.00226428,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,52,0.00243457,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,53,0.00262801,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,54,0.00284774,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,55,0.00309733,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,56,0.00338082,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,57,0.00370282,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,58,0.00406853,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,59,0.00448386,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,60,0.00495554,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,61,0.00549117,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,62,0.00609937,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,63,0.00678992,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,64,0.00757392,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,65,0.00846391,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,66,0.00947410,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,67,0.01062058,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,68,0.01192155,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,69,0.01339757,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,70,0.01507188,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,71,0.01697071,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,72,0.01912361,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,73,0.02156393,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,74,0.02432912,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,75,0.02746132,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,76,0.03100778,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,77,0.03502140,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,78,0.03956131,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,79,0.04469343,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,80,0.05049103,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,81,0.05703529,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,82,0.06441585,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,83,0.07273121,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,84,0.08208908,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,85,0.09260648,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,86,0.10440969,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,87,0.11763373,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,88,0.13242146,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,89,0.14892205,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,90,0.16728873,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,91,0.18767555,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,92,0.21023308,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,93,0.23510268,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,94,0.26240936,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,95,0.29225285,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,96,0.32469702,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,97,0.35975750,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,98,0.39738789,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,99,0.43746506,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,100,0.47977430,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,101,0.52399589,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,102,0.56969469,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,103,0.61631517,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,104,0.66318462,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,105,0.70952728,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,106,0.75449177,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,107,0.79719329,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,108,0.83676992,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,109,0.87244973,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
M,110,1.00000000,"[std] terminal age of the construction, q set to 1"
F,0,0.00250000,"[std] child schedule anchored on Korea's registered infant mortality of about 2.5 per 1,000; log-linear between the anchors at ages 0, 1, 5, 10 and 15"
F,1,0.00030000,"[std] child schedule anchored on Korea's registered infant mortality of about 2.5 per 1,000; log-linear between the anchors at ages 0, 1, 5, 10 and 15"
F,2,0.00022795,"[std] child schedule anchored on Korea's registered infant mortality of about 2.5 per 1,000; log-linear between the anchors at ages 0, 1, 5, 10 and 15"
F,3,0.00017321,"[std] child schedule anchored on Korea's registered infant mortality of about 2.5 per 1,000; log-linear between the anchors at ages 0, 1, 5, 10 and 15"
F,4,0.00013161,"[std] child schedule anchored on Korea's registered infant mortality of about 2.5 per 1,000; log-linear between the anchors at ages 0, 1, 5, 10 and 15"
F,5,0.00010000,"[std] child schedule anchored on Korea's registered infant mortality of about 2.5 per 1,000; log-linear between the anchors at ages 0, 1, 5, 10 and 15"
F,6,0.00009564,"[std] child schedule anchored on Korea's registered infant mortality of about 2.5 per 1,000; log-linear between the anchors at ages 0, 1, 5, 10 and 15"
F,7,0.00009146,"[std] child schedule anchored on Korea's registered infant mortality of about 2.5 per 1,000; log-linear between the anchors at ages 0, 1, 5, 10 and 15"
F,8,0.00008747,"[std] child schedule anchored on Korea's registered infant mortality of about 2.5 per 1,000; log-linear between the anchors at ages 0, 1, 5, 10 and 15"
F,9,0.00008365,"[std] child schedule anchored on Korea's registered infant mortality of about 2.5 per 1,000; log-linear between the anchors at ages 0, 1, 5, 10 and 15"
F,10,0.00008000,"[std] child schedule anchored on Korea's registered infant mortality of about 2.5 per 1,000; log-linear between the anchors at ages 0, 1, 5, 10 and 15"
F,11,0.00008676,"[std] child schedule anchored on Korea's registered infant mortality of about 2.5 per 1,000; log-linear between the anchors at ages 0, 1, 5, 10 and 15"
F,12,0.00009409,"[std] child schedule anchored on Korea's registered infant mortality of about 2.5 per 1,000; log-linear between the anchors at ages 0, 1, 5, 10 and 15"
F,13,0.00010203,"[std] child schedule anchored on Korea's registered infant mortality of about 2.5 per 1,000; log-linear between the anchors at ages 0, 1, 5, 10 and 15"
F,14,0.00011065,"[std] child schedule anchored on Korea's registered infant mortality of about 2.5 per 1,000; log-linear between the anchors at ages 0, 1, 5, 10 and 15"
F,15,0.00012000,"[std] child schedule anchored on Korea's registered infant mortality of about 2.5 per 1,000; log-linear between the anchors at ages 0, 1, 5, 10 and 15"
F,16,0.00064524,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,17,0.00064544,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,18,0.00064567,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,19,0.00064594,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,20,0.00064626,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,21,0.00064663,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,22,0.00064706,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,23,0.00064757,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,24,0.00064816,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,25,0.00064885,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,26,0.00064966,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,27,0.00065060,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,28,0.00065171,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,29,0.00065300,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,30,0.00065450,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,31,0.00065627,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,32,0.00065833,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,33,0.00066073,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,34,0.00066355,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,35,0.00066684,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,36,0.00067068,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,37,0.00067518,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,38,0.00068043,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,39,0.00068657,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,40,0.00069374,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,41,0.00070213,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,42,0.00071193,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,43,0.00072339,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,44,0.00073678,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,45,0.00075243,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,46,0.00077072,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,47,0.00079210,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,48,0.00081709,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,49,0.00084630,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,50,0.00088043,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,51,0.00092033,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,52,0.00096696,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,53,0.00102147,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,54,0.00108517,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,55,0.00115962,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,56,0.00124663,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,57,0.00134832,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,58,0.00146716,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,59,0.00160605,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,60,0.00176836,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,61,0.00195805,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,62,0.00217971,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,63,0.00243872,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,64,0.00274138,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,65,0.00309503,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,66,0.00350821,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,67,0.00399093,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,68,0.00455485,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,69,0.00521357,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,70,0.00598294,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,71,0.00688145,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,72,0.00793061,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,73,0.00915549,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
F,74,0.01058524,"[REG-R38] [std] Makeham q(x)=1-exp(-(A+Bc^x)) fitted to the published gijaesumyeong, e40, e65 and survival to 80"
